x,y,speed,pos,angle
2076.66,2062.71,0.0,93.55,181.68
2074.41,1985.83,1.39,16.64,181.68
2025.27,1959.57,1.28,36.98,273.24
1948.78,1958.73,1.18,0.56,266.84
1872.38,1954.05,1.31,77.08,265.84
1805.39,1940.22,1.34,138.02,262.24
1729.83,1926.57,1.13,60.86,256.95
1673.1,1884.61,0.29,0.22,263.92
1675.91,1840.82,1.35,88.84,173.95
1683.98,1764.72,1.37,12.31,173.95
1692.03,1688.87,1.39,45.46,173.95
1702.78,1622.97,1.22,3.12,169.26
1710.57,1549.75,1.15,3.68,172.95
1724.26,1474.16,1.36,74.33,173.66
1732.67,1397.11,1.4,35.46,173.9
1728.96,1331.69,1.4,0.81,175.01
1735.47,1255.85,1.27,36.95,174.99
1742.26,1180.69,1.3,121.76,174.61
1749.44,1104.61,1.18,45.35,174.61
1750.88,1058.07,1.27,2.64,264.44
1739.29,1000.64,1.24,0.6,214.42
1754.7,932.77,1.19,46.24,174.21
1765.47,858.33,1.18,13.67,173.49
1773.97,782.54,1.2,0.61,173.52
1719.56,789.02,1.38,22.62,84.68
1772.09,800.29,1.41,72.08,353.49
1762.59,875.18,1.22,6.76,324.45
1752.91,950.32,1.2,28.6,354.21
1739.37,1000.75,1.21,0.46,34.42
1744.78,1056.26,1.18,2.97,88.21
1739.11,1132.36,1.21,72.81,354.61
1730.85,1207.72,1.25,0.52,354.44
1725.43,1282.44,1.21,47.94,354.99
1708.0,1352.42,1.23,45.99,317.45
1697.54,1427.89,1.27,29.54,354.4
1690.16,1504.52,1.23,14.37,354.4
1646.36,1534.65,1.37,42.22,265.73
1569.66,1529.79,1.39,22.25,262.57
1493.64,1521.3,1.38,31.15,263.34
1495.37,1527.07,1.41,33.54,82.82
1471.71,1524.74,1.26,9.77,262.82
1515.32,1523.19,1.21,52.9,83.34
1589.98,1532.06,1.29,3.82,85.6
1666.96,1535.55,1.28,62.8,85.73
1691.36,1485.77,1.35,33.08,174.4
1698.68,1409.74,1.27,47.71,174.4
1715.65,1335.99,1.26,4.17,173.72
1726.45,1263.4,1.34,67.0,174.99
1733.22,1187.96,1.37,16.9,174.61
1740.43,1111.53,1.3,93.68,174.61
1735.19,1050.83,1.13,3.52,174.08
1776.83,1036.89,0.18,0.04,351.03
1851.02,1044.5,1.41,85.29,84.09
1926.55,1052.32,1.38,9.35,84.09
1986.87,1047.87,1.3,2.55,309.53
1919.08,1052.83,1.2,16.73,264.09
1843.33,1044.99,1.2,92.88,264.09
1771.0,1033.08,1.37,3.75,175.09
1736.34,1055.36,1.36,11.44,88.21
1740.58,1123.53,1.28,81.74,354.61
1733.36,1200.11,1.28,4.82,354.61
1726.66,1275.69,1.25,54.77,354.99
1713.08,1347.83,1.39,52.68,317.45
1698.74,1422.27,1.4,35.25,354.4
1691.29,1499.62,1.29,19.34,354.4
1683.43,1566.41,1.37,33.91,357.46
1668.11,1637.18,1.31,51.24,289.33
1601.25,1670.55,1.3,34.08,290.16
1529.51,1696.09,1.18,41.8,291.39
1463.07,1712.31,1.41,20.89,226.19
1403.19,1709.03,1.3,34.46,290.08
1341.66,1739.72,1.18,22.42,42.56
1338.17,1806.58,1.26,97.37,338.5
1309.96,1878.19,1.32,20.4,338.5
1281.55,1950.32,1.32,34.34,338.5
1253.74,2020.91,1.26,97.98,338.5
1225.77,2091.92,1.32,21.67,338.5
1198.31,2162.63,1.23,7.77,338.49
1166.54,2155.31,1.19,67.4,75.13
1213.06,2120.7,1.38,42.64,158.49
1241.47,2048.57,1.34,67.75,158.5
1268.8,1979.2,1.13,2.8,158.5
1296.91,1907.83,1.38,79.51,158.5
1325.08,1836.31,1.19,64.91,158.5
1352.83,1765.86,1.17,12.71,158.48
1371.47,1719.94,1.31,67.99,110.08
1441.68,1697.86,1.34,2.44,110.51
1500.72,1713.55,1.16,39.99,111.39
1572.48,1687.25,1.3,52.37,110.16
1644.85,1660.22,1.34,38.61,131.81
1701.11,1639.52,1.26,19.89,165.87
1713.27,1564.65,1.14,18.13,171.99
1730.62,1495.6,1.22,32.89,175.44
1717.85,1539.88,1.23,13.25,342.89
1706.76,1615.63,1.33,10.75,352.01
1694.2,1680.47,1.27,36.88,353.95
1686.17,1756.22,1.34,3.63,353.95
1678.02,1833.01,1.36,80.85,353.95
1675.01,1896.7,1.22,1.37,323.26
1656.12,1921.07,1.34,88.79,353.93
1648.07,1996.85,1.3,12.59,353.93
1611.08,1990.19,1.35,21.33,225.76
1556.48,1937.21,1.27,8.1,225.91
1502.69,1884.5,1.32,183.13,223.88
1449.61,1829.52,1.34,106.69,227.97
1392.62,1778.15,1.15,30.01,227.97
1338.41,1737.54,1.31,0.89,222.56
1278.53,1690.68,1.4,9.46,237.0
1211.6,1653.88,1.22,76.49,243.68
1142.71,1619.8,1.22,153.4,243.68
1087.67,1629.51,1.22,2.55,333.43
1026.76,1641.8,1.14,7.55,195.86
977.26,1598.43,1.23,4.31,322.01
998.54,1670.09,1.35,38.45,16.66
966.38,1700.39,1.25,10.77,195.55
944.18,1627.75,1.33,86.69,195.55
928.74,1553.62,1.28,17.53,193.68
866.96,1532.14,1.16,51.31,268.74
802.63,1519.91,1.41,143.11,173.51
810.67,1443.29,1.27,66.08,173.56
818.66,1368.25,1.21,0.84,173.88
827.16,1293.71,1.21,28.78,173.52
835.01,1224.78,1.31,12.67,173.5
843.68,1148.42,1.14,175.6,173.51
852.2,1073.54,1.19,100.23,173.51
860.82,997.71,1.34,23.92,173.51
876.72,952.95,1.39,0.8,172.22
888.24,910.69,0.0,0.0,174.98
879.18,891.82,1.21,3.84,265.23
899.33,818.74,1.29,129.64,162.12
922.65,746.47,1.3,53.69,162.12
961.85,695.33,1.19,175.49,83.77
1038.51,703.77,1.17,98.5,83.59
1113.88,712.24,1.14,22.79,83.59
1189.65,720.08,1.17,53.15,84.38
1247.72,745.02,1.26,14.92,354.54
1294.29,731.82,1.26,96.58,83.88
1369.04,739.84,1.27,21.4,83.88
1444.06,749.39,1.34,6.04,83.3
1517.06,753.11,1.15,100.27,83.66
1593.23,761.57,1.3,23.64,83.66
1669.58,770.05,1.28,7.79,83.67
1746.12,778.2,1.2,4.14,83.51
1778.79,820.56,1.35,36.61,353.5
1792.73,882.59,1.19,111.23,83.99
1869.24,890.64,1.29,34.3,83.99
1944.47,898.51,1.16,23.84,84.15
1965.08,951.0,1.29,49.41,354.28
1961.51,1002.56,0.0,0.02,84.26
2026.02,1020.65,1.24,49.16,83.64
2101.51,1029.06,1.39,125.11,83.64
2179.08,1037.71,1.39,203.17,83.64
2255.01,1046.17,1.19,279.57,83.64
2314.39,1053.52,1.15,339.4,263.55
2238.95,1045.03,1.41,263.48,263.64
2163.3,1036.59,1.16,187.36,263.64
2087.16,1028.1,1.23,110.74,263.64
2011.1,1019.63,1.25,34.22,263.64
1944.79,1002.2,1.41,12.63,264.09
1868.67,994.32,1.35,89.16,264.09
1792.75,986.46,1.35,165.49,264.09
1741.34,987.47,1.23,3.16,308.26
