x,y,speed,pos,angle
1781.66,1019.83,1.20,34.03,84.05
1858.36,1027.81,1.24,81.37,84.05
1935.73,1035.87,1.19,3.58,84.05
1879.16,1031.26,1.21,60.32,264.05
1801.14,1023.14,1.25,14.31,264.05
1738.90,1028.99,0.91,0.05,354.29
1743.99,1087.41,1.40,118.02,354.61
1736.68,1164.85,1.15,40.24,354.61
1729.73,1240.60,1.22,90.00,354.99
1723.03,1317.12,1.23,13.18,355.00
1702.20,1387.21,1.43,10.58,354.93
1694.67,1465.11,1.37,53.90,354.40
1684.53,1538.02,1.34,0.15,358.03
1681.24,1615.53,1.19,3.46,357.44
1686.47,1674.48,1.29,72.35,353.87
1678.25,1752.02,1.27,129.32,353.95
1670.10,1828.87,1.27,52.04,353.95
1657.74,1892.39,1.22,10.28,13.90
1652.91,1957.36,1.31,52.37,353.93
1641.29,2030.59,1.29,2.13,315.70
1585.27,1984.38,1.29,2.52,330.70
1545.47,2048.77,1.16,0.26,330.71
1507.44,2116.55,1.24,77.97,330.71
1463.55,2177.07,1.38,155.37,285.19
1404.63,2177.33,1.42,18.02,332.36
1357.89,2216.74,1.37,14.44,255.10
1352.22,2215.24,1.30,20.30,75.10
1401.95,2182.44,1.27,23.79,152.36
1457.67,2178.67,1.20,161.47,105.19
1504.46,2121.87,1.18,84.08,150.71
1542.33,2054.36,1.43,6.67,150.71
1581.72,1990.70,1.32,9.78,150.70
1634.88,2025.89,1.18,4.84,45.74
1651.69,1962.81,1.41,46.81,173.93
1666.50,1901.77,1.26,2.44,83.36
1723.41,1932.38,1.26,83.82,65.25
1799.74,1947.20,1.15,6.25,82.24
1867.17,1944.68,1.33,45.84,85.84
1944.31,1949.50,1.22,123.14,86.84
1987.42,1910.70,1.16,68.08,87.65
2020.94,1865.26,1.17,145.99,177.03
2004.06,1791.77,1.18,223.09,221.32
2004.82,1787.79,1.32,36.81,41.32
2024.36,1861.15,1.20,114.63,357.03
2019.78,1820.13,1.33,73.05,194.86
1967.00,1784.87,1.40,1.31,49.48
2016.04,1828.51,1.41,183.70,14.86
2017.63,1904.51,1.43,106.62,357.03
1955.03,1917.86,1.36,29.19,354.43
1906.76,1946.79,1.19,85.50,266.84
1829.60,1941.27,1.26,8.11,265.77
1753.89,1931.50,1.21,85.52,256.91
1684.72,1901.05,1.28,8.66,233.22
1640.50,1862.34,1.18,66.68,226.70
1584.50,1809.43,1.20,128.71,225.95
1529.12,1755.85,1.30,51.66,225.95
1476.43,1705.20,1.39,113.31,226.91
1420.43,1651.60,1.18,35.82,226.16
1365.73,1599.15,1.38,11.17,225.19
1364.45,1526.42,1.34,11.79,172.39
1373.56,1450.12,1.21,139.36,173.41
1382.00,1372.80,1.22,61.59,174.92
1388.48,1297.60,1.43,0.55,173.55
1397.49,1221.07,1.25,16.16,173.55
1404.13,1144.66,1.32,122.14,173.81
1412.55,1067.04,1.41,43.98,173.81
1393.64,1018.82,0.00,19.05,174.08
1403.40,944.59,1.35,13.83,172.15
1433.14,933.27,1.15,27.67,172.96
1483.11,903.82,1.26,42.47,84.72
1537.87,907.58,1.39,97.34,264.73
1459.67,900.37,1.36,18.81,264.72
1419.70,943.19,1.38,3.00,275.07
1396.48,1002.33,1.25,2.05,353.11
1404.65,1062.80,1.38,108.21,353.81
1396.09,1141.65,1.30,28.99,353.81
1389.37,1218.88,1.33,12.16,353.57
1380.70,1295.56,1.18,0.60,353.55
1373.67,1372.54,1.37,131.51,354.93
1365.25,1449.56,1.17,54.01,353.42
1356.17,1525.62,1.15,55.95,352.39
1347.16,1592.43,1.40,6.73,49.71
1402.39,1645.81,1.43,103.72,46.16
1458.14,1699.35,1.25,26.41,46.16
1513.72,1752.53,1.36,95.78,45.95
1568.72,1805.73,1.30,19.26,45.95
1624.86,1859.03,1.20,41.83,46.70
1670.44,1901.52,1.32,0.66,84.08
1738.56,1936.49,1.36,68.13,76.93
1815.49,1948.75,1.21,5.43,84.03
1893.07,1954.91,1.28,56.38,85.84
1971.25,1958.68,1.30,90.94,88.95
2049.23,1957.57,1.18,12.97,93.24
2031.99,1959.19,1.35,30.26,273.24
1954.75,1958.62,1.20,4.38,268.09
1878.58,1954.50,1.38,70.87,265.84
1801.76,1948.12,1.17,4.13,262.24
1725.46,1934.02,1.40,81.28,245.25
1668.31,1901.48,1.39,0.95,82.63
1622.55,1857.73,1.27,44.39,226.70
1566.86,1804.83,1.28,21.22,225.95
1510.82,1750.62,1.41,99.19,225.95
1454.13,1696.38,1.40,31.36,226.16
1398.68,1643.15,1.35,108.26,227.82
1342.55,1589.36,1.39,12.22,229.71
1356.36,1519.34,1.17,62.20,172.39
1365.33,1443.27,1.16,60.28,173.42
1373.52,1366.99,1.42,137.03,174.93
1380.44,1292.16,1.18,3.95,173.55
1389.03,1216.19,1.23,14.79,173.57
1395.72,1139.09,1.27,31.50,173.81
1403.92,1063.56,1.21,107.38,173.81
1394.22,1013.31,1.22,5.38,174.08
1403.49,943.99,1.20,14.45,172.15
1426.92,882.54,1.32,12.67,173.72
1432.07,807.32,1.27,9.90,173.31
1420.93,745.58,1.20,15.36,263.32
1344.79,737.24,1.22,45.79,263.88
1268.00,729.08,1.20,3.02,264.39
1191.26,721.52,1.40,51.41,264.38
1135.55,742.41,1.24,18.14,354.19
1127.68,819.95,1.20,99.97,354.21
1130.54,791.73,1.17,128.34,174.21
1141.63,716.28,1.39,4.20,99.69
1219.22,722.99,1.42,23.44,84.38
1296.03,730.72,1.31,94.96,83.88
1372.36,738.91,1.29,18.20,83.88
1439.07,758.61,1.21,59.08,353.30
1433.38,835.49,1.28,60.15,353.72
1424.83,911.73,1.24,29.37,352.98
1440.83,959.04,1.16,12.29,93.39
1456.11,999.32,1.19,14.52,83.72
1532.94,1007.78,1.24,91.82,83.72
1609.58,1016.22,1.29,168.91,83.72
1686.28,1024.67,1.23,246.08,83.72
1736.23,1053.23,1.15,1.25,354.08
1753.18,1085.42,1.21,25.88,354.61
1745.94,1162.13,1.35,102.94,354.61
1738.86,1239.14,1.34,20.00,354.99
1732.12,1316.04,1.41,97.19,354.95
1735.94,1384.52,1.38,22.70,353.90
1727.58,1461.71,1.23,61.59,353.66
1715.95,1536.97,1.31,9.84,343.66
1779.09,1552.21,1.18,45.77,84.79
1856.43,1559.26,1.34,123.43,84.79
1908.97,1587.99,1.35,23.16,351.64
1952.87,1620.32,1.20,32.00,83.28
2030.09,1629.42,1.34,109.75,83.28
2105.98,1639.44,1.28,1.85,10.42
2097.41,1715.94,1.19,6.71,353.56
2088.86,1792.32,1.28,21.98,353.93
2081.83,1846.33,1.20,76.49,173.93
2090.08,1770.05,1.31,9.08,173.93
2098.52,1693.30,1.31,10.58,173.61
2084.00,1637.06,1.41,1.42,263.24
2007.57,1628.05,1.36,87.23,263.28
1930.23,1618.94,1.28,9.35,263.28
1910.44,1565.02,1.29,6.97,264.79
1834.06,1558.50,1.18,101.08,264.79
1756.54,1551.44,1.33,23.24,264.79
1720.04,1510.92,1.25,30.12,173.66
