x,y,speed,pos,angle
1703.03,1619.91,0.00,15.05,174.69
1710.97,1546.52,1.22,0.39,172.95
1724.49,1472.09,1.20,72.25,173.66
1732.62,1397.50,1.33,35.85,173.90
1727.30,1333.78,1.25,5.38,264.98
1651.75,1326.21,1.31,48.88,263.50
1577.71,1318.20,1.17,16.00,264.59
1501.96,1311.17,1.22,110.87,264.76
1425.78,1304.18,1.13,34.38,264.76
1373.73,1299.22,1.35,80.84,263.72
1299.77,1291.09,1.13,6.44,263.72
1225.55,1282.93,1.28,36.45,263.72
1154.21,1278.31,1.34,122.82,263.73
1078.75,1270.03,1.13,46.90,263.73
1003.99,1261.81,1.24,169.05,263.73
929.76,1253.66,1.37,94.38,263.73
855.23,1245.47,1.20,19.40,263.73
838.60,1187.46,1.22,214.96,173.51
847.08,1112.89,1.14,139.91,173.51
855.38,1039.86,1.32,66.41,173.51
855.98,971.71,1.19,24.16,264.28
901.46,934.44,1.33,126.97,81.99
976.17,944.96,1.33,51.53,81.99
1039.09,953.39,1.39,173.15,84.46
1113.58,960.62,1.15,98.31,84.46
1188.19,967.85,1.18,23.34,84.46
1261.19,974.79,1.24,135.46,84.64
1336.77,981.88,1.29,59.56,84.64
1397.02,1003.16,1.18,1.29,353.11
1417.26,1020.28,1.19,0.12,82.55
1410.03,1096.26,1.31,73.34,353.81
1402.99,1170.45,1.31,148.05,359.71
1395.37,1245.55,1.15,8.59,353.55
1387.73,1311.41,1.36,4.23,354.92
1381.41,1386.71,1.29,75.50,354.92
1372.83,1462.05,1.21,151.29,353.41
1389.05,1519.91,1.19,102.74,68.27
1459.74,1548.09,1.37,26.64,68.27
1519.51,1570.92,1.36,22.52,107.68
1591.97,1550.77,1.13,97.72,100.27
1590.49,1581.53,1.18,21.07,283.02
1616.23,1574.46,1.27,1.45,34.09
1663.03,1605.86,1.32,33.65,103.25
1682.86,1550.58,1.14,49.70,177.40
1691.96,1479.64,1.28,39.22,174.40
1699.21,1404.35,1.32,53.13,174.40
1704.91,1340.60,1.40,8.41,263.70
1629.98,1332.10,1.34,83.82,263.49
1554.27,1324.33,1.26,1.75,264.58
1479.18,1317.44,1.37,67.48,264.76
1534.03,1321.18,1.35,12.52,84.76
1602.81,1319.71,1.19,8.45,83.50
1678.43,1327.96,1.17,75.59,83.50
1747.89,1337.70,1.27,158.57,91.43
1824.25,1344.03,1.32,81.95,84.18
1898.98,1352.84,1.16,6.79,75.51
1951.55,1388.73,1.29,2.32,49.06
2023.32,1404.10,1.30,102.84,85.27
2097.94,1410.27,1.39,27.97,85.27
2146.48,1417.17,1.25,1.96,166.62
2220.56,1421.75,1.16,0.16,83.83
2290.39,1424.14,1.31,60.13,83.84
2365.04,1431.92,1.37,37.00,83.83
2412.60,1439.58,1.33,85.21,255.99
2337.87,1430.32,1.31,9.86,264.02
2263.65,1422.54,1.23,33.37,263.84
2194.56,1420.22,1.18,26.18,263.83
2135.44,1418.50,0.00,13.55,238.87
2062.12,1408.59,1.14,63.80,265.27
1987.36,1402.41,1.16,138.82,265.27
1936.73,1380.70,0.00,4.34,272.33
1895.39,1353.42,1.40,10.21,263.47
1821.01,1344.99,1.20,85.08,264.18
1745.26,1339.04,1.36,161.23,271.43
1734.21,1277.53,1.35,58.65,174.99
1740.77,1203.32,1.20,144.43,174.61
1747.89,1127.84,1.34,68.61,174.61
1753.72,1057.86,0.03,0.16,264.44
1757.80,1025.79,1.29,1.15,44.87
1819.11,1041.20,1.36,117.36,84.09
1895.10,1049.07,1.27,40.97,84.09
1961.18,1045.15,1.32,3.71,85.94
2029.63,1043.03,1.30,37.56,83.75
2104.42,1051.22,1.31,112.79,83.75
2158.71,1065.30,1.26,2.08,219.55
2091.48,1051.09,1.14,99.91,263.75
2016.82,1042.92,1.25,24.82,263.75
1949.09,1045.47,1.17,5.29,264.15
1881.26,1048.92,1.36,54.75,264.09
1806.22,1041.15,1.25,130.19,264.09
1743.94,1025.30,1.15,1.27,264.03
1744.94,1055.62,1.22,2.84,88.21
1739.93,1130.41,1.18,74.83,354.61
1732.69,1205.65,1.37,3.03,354.61
1726.21,1280.85,1.26,49.59,354.99
1702.02,1340.29,1.21,11.31,263.70
1627.74,1331.84,1.21,86.07,263.49
1603.43,1327.78,1.37,110.68,83.49
1678.10,1336.30,1.34,35.53,83.49
1733.58,1345.38,1.14,4.52,30.57
1732.86,1414.20,1.23,13.79,353.66
1724.37,1489.33,1.16,8.26,353.66
1729.03,1523.51,1.13,4.93,355.44
1696.84,1542.48,0.00,0.06,266.78
1682.32,1603.49,1.32,2.31,280.49
1609.07,1620.12,1.12,8.56,282.91
1536.57,1642.63,1.19,70.69,287.42
1511.03,1622.57,1.19,8.20,200.59
1481.04,1556.58,1.34,3.70,248.27
1411.60,1528.90,1.31,78.47,248.27
1353.00,1510.68,1.20,2.54,264.56
1278.11,1504.06,1.16,50.18,266.20
1217.46,1517.77,1.14,2.56,299.14
1148.11,1484.67,1.30,149.67,242.35
1080.79,1450.78,1.15,74.29,243.85
1012.18,1419.57,1.26,4.85,245.51
1019.52,1343.00,1.27,68.31,173.45
1028.60,1269.18,1.19,4.31,173.72
1100.99,1271.18,1.29,69.13,83.73
1176.18,1279.44,1.14,144.77,83.73
1248.23,1284.14,1.15,59.12,83.72
1293.37,1256.72,1.28,6.23,174.64
1360.94,1237.26,1.16,26.35,99.00
1393.01,1184.18,1.24,0.85,173.59
1398.98,1109.03,1.36,61.69,173.81
1407.55,1033.68,1.14,137.44,172.40
1376.85,995.12,1.25,12.44,263.99
1301.91,987.23,1.30,87.80,263.99
1231.42,973.98,1.21,10.98,176.25
1295.42,966.13,1.27,60.16,84.34
1371.05,973.62,1.31,136.15,84.34
1369.34,986.22,1.22,26.72,264.64
1294.83,979.23,1.20,101.56,264.64
1219.58,971.31,1.33,1.34,264.17
1144.22,964.23,1.16,67.46,264.46
1068.02,956.84,1.26,144.01,264.46
992.84,947.95,1.18,34.61,261.99
919.32,937.60,1.26,108.84,261.99
847.00,927.74,1.15,9.25,263.11
784.99,930.11,1.22,3.58,264.92
805.36,935.68,1.33,1.34,86.10
858.35,927.32,0.03,0.01,75.25
920.28,937.09,1.26,107.97,81.99
994.02,947.47,1.23,33.50,81.99
1068.29,956.23,1.33,143.80,84.46
1144.08,963.57,1.31,67.66,84.46
1219.07,970.13,1.18,6.10,84.17
1293.38,977.81,1.27,103.13,84.64
1368.50,984.86,1.18,27.68,84.64
1398.48,1019.54,1.17,13.40,91.07
1402.93,1084.49,1.33,86.49,353.81
1394.81,1159.37,1.25,11.25,353.81
1358.78,1199.47,1.35,6.92,264.50
1320.02,1210.86,1.23,31.06,22.36
1353.48,1274.47,1.31,5.51,84.67
1378.60,1324.19,1.26,180.11,354.93
1371.67,1399.06,1.18,104.93,353.71
1363.16,1473.26,1.20,30.23,353.42
1353.81,1548.14,1.12,33.31,352.39
1363.18,1607.43,1.28,23.71,45.18
1417.57,1659.50,1.32,83.29,46.16
1472.02,1711.59,1.20,7.91,46.93
1526.11,1763.62,1.31,79.16,45.95
1580.22,1815.97,1.24,3.87,45.95
1634.34,1867.08,1.16,29.40,46.70
1667.64,1900.59,1.30,0.35,84.08
1735.30,1935.07,1.17,71.61,76.88
1809.91,1947.52,1.25,11.11,84.03
1885.89,1953.75,1.20,63.64,85.84
1961.11,1957.86,1.22,101.08,88.95
2036.78,1957.63,1.20,25.39,93.24
2067.95,2005.71,1.31,63.73,1.68
2069.54,2079.68,1.24,10.33,190.67
