x,y,speed,pos,angle
1404.34,2220.48,1.49,17.74,255.13
1413.8,2157.54,1.45,4.29,135.67
1481.2,2160.7,1.43,129.33,150.71
1520.96,2089.84,1.45,48.07,150.71
1563.28,2020.94,1.27,45.17,150.7
1612.85,2002.64,1.31,36.84,45.76
1647.4,1991.0,1.3,18.34,173.93
1656.78,1909.62,1.51,3.08,135.46
1714.26,1927.45,1.29,94.14,65.25
1793.84,1945.75,1.46,12.26,82.24
1875.47,1952.99,1.48,74.08,85.84
1957.81,1957.44,1.35,1.35,88.95
2039.82,1957.46,1.38,22.35,93.24
2068.18,2013.64,1.31,55.8,1.68
2062.92,2089.12,1.23,8.55,239.71
2066.98,2016.47,1.27,53.01,181.68
2042.21,1958.61,1.4,20.03,273.24
1961.18,1959.14,1.27,100.99,268.95
1879.34,1954.55,1.49,70.1,265.84
1798.83,1947.73,1.43,7.07,262.24
1718.11,1930.64,1.4,89.33,245.25
1668.24,1901.47,1.29,0.88,82.63
1619.01,1854.39,1.45,49.26,226.7
1559.74,1797.94,1.3,31.13,225.95
1500.58,1740.7,1.42,113.45,225.95
1441.94,1684.68,1.3,48.26,226.16
1382.96,1628.27,1.25,7.61,226.7
1320.47,1576.39,1.43,1.05,242.25
1247.09,1538.81,1.44,18.93,244.47
1173.22,1503.54,1.22,44.63,244.48
1100.11,1465.98,1.45,126.81,243.84
1025.53,1430.88,1.51,209.27,245.51
949.46,1402.72,1.29,55.61,251.2
871.09,1382.25,1.47,136.85,262.96
805.88,1357.59,1.45,0.76,263.63
802.02,1286.25,1.37,68.67,173.46
811.39,1203.91,1.3,0.24,173.77
820.17,1123.38,1.24,81.25,173.77
829.07,1041.78,1.41,163.33,173.77
833.12,964.14,1.41,1.28,165.53
830.39,1035.59,1.31,169.63,353.77
821.37,1118.28,1.46,86.45,353.77
812.42,1200.33,1.23,3.91,353.77
803.39,1279.97,1.33,75.06,353.46
794.15,1360.57,1.31,8.37,353.42
784.45,1442.37,1.44,37.25,353.3
776.15,1523.55,1.4,212.96,355.33
769.38,1606.46,1.45,129.78,355.33
762.74,1687.69,1.23,48.28,355.33
