x,y,speed,pos,angle
2188.97,1414.47,0.0,38.81,263.83
2129.04,1407.2,0.0,0.0,358.39
2047.67,1402.26,1.46,94.82,265.28
1960.12,1390.56,1.6,5.7,238.35
1927.95,1363.27,1.54,1.59,273.18
1839.73,1341.89,1.67,106.99,263.47
1748.92,1333.83,1.52,15.9,271.44
1658.59,1326.99,1.67,55.76,263.5
1568.99,1317.37,1.62,7.25,264.59
1477.78,1308.95,1.5,86.59,264.76
1387.85,1300.03,1.06,0.25,263.54
1335.96,1252.62,1.51,20.69,203.04
1389.98,1207.74,1.63,23.29,173.57
1398.15,1116.69,1.36,54.0,173.81
1408.47,1026.65,1.45,144.52,172.55
1398.86,980.34,1.67,5.5,173.52
1422.12,923.28,1.57,17.57,172.98
1432.34,833.25,1.67,62.26,173.72
1440.49,748.49,0.0,2.78,83.3
1454.18,738.08,0.0,8.13,353.63
1537.37,754.08,1.46,79.98,83.66
1627.64,764.1,1.64,50.14,83.67
1719.06,774.25,1.55,18.69,83.66
1809.21,783.01,1.58,173.41,85.09
1899.55,790.77,1.55,82.73,85.09
1989.59,800.62,1.58,2.66,70.66
1980.84,814.0,1.6,79.95,353.77
1966.39,900.12,1.52,1.87,264.15
1876.96,890.81,1.35,26.6,263.99
1787.49,881.4,1.61,116.57,264.29
1754.98,936.3,1.63,42.75,354.21
1739.62,1002.99,1.67,10.4,359.95
1745.96,1060.01,1.54,145.49,354.51
1737.3,1151.49,1.43,53.6,354.61
1729.1,1240.46,1.62,90.08,354.99
1721.08,1330.53,1.57,6.93,355.01
1698.91,1413.95,1.49,43.55,354.4
1690.13,1504.9,1.42,13.99,354.4
1681.84,1587.78,1.64,12.49,357.46
1687.41,1659.66,1.45,87.19,353.96
1677.83,1749.51,1.38,0.36,267.14
1620.59,1756.44,1.38,48.86,304.38
1579.79,1783.48,1.58,0.08,124.38
1654.98,1732.13,1.6,90.97,124.38
1681.46,1703.51,1.59,42.95,173.95
1702.12,1630.27,1.48,10.68,165.87
1739.32,1594.29,1.67,3.05,285.43
1697.42,1650.14,1.49,6.39,353.94
1687.87,1740.2,1.48,96.93,353.95
1678.24,1830.95,1.55,78.77,353.95
1689.97,1904.18,1.38,14.77,53.22
1774.93,1934.78,1.66,106.96,82.25
1855.67,1952.18,1.49,93.89,85.77
1946.7,1957.97,1.63,2.68,86.84
1984.56,1959.57,1.53,77.63,268.95
1891.19,1955.42,1.59,58.23,265.84
1808.44,1942.84,1.41,4.54,172.28
1724.01,1924.2,1.36,54.65,245.24
1672.96,1884.59,0.0,0.08,263.92
1678.77,1813.86,1.52,61.73,173.95
1688.3,1723.99,1.43,80.76,173.95
1699.65,1640.92,1.36,23.01,84.08
1710.26,1552.25,1.61,6.21,172.95
1725.44,1463.57,1.46,63.68,173.66
1735.23,1373.14,1.58,11.55,173.9
1732.37,1291.28,1.49,72.52,174.99
1740.19,1202.7,1.44,143.87,174.61
1748.73,1112.15,1.66,52.92,174.61
1745.13,1057.51,1.36,2.08,268.42
1773.28,1035.01,1.57,3.73,84.26
1860.49,1045.48,1.38,75.77,84.09
1944.7,1043.73,1.66,0.75,84.15
1985.72,1048.82,1.48,1.06,309.53
1905.01,1051.38,1.35,30.87,264.09
1813.85,1041.94,1.43,122.52,264.09
1739.27,1025.44,0.88,0.14,354.29
1653.72,1022.37,1.48,213.46,263.72
1563.41,1012.42,1.48,122.61,263.72
1472.98,1002.47,1.43,31.63,263.72
1411.62,989.11,1.54,1.92,262.41
1409.66,1022.48,1.49,148.81,352.55
1399.22,1112.76,1.64,58.02,353.81
1391.48,1203.37,1.52,0.76,353.57
1326.93,1243.28,1.4,29.69,278.97
1272.74,1287.48,1.46,83.86,263.72
1187.04,1283.57,1.61,4.52,353.72
1100.32,1280.77,1.45,77.05,263.73
1009.93,1270.83,1.4,10.73,263.73
918.32,1260.77,1.49,102.88,263.73
832.17,1255.41,1.67,2.3,353.49
822.08,1345.68,1.48,81.0,353.89
812.15,1435.92,1.42,58.58,353.56
802.44,1526.19,1.6,2.2,358.75
791.52,1617.46,1.37,83.99,353.5
781.94,1707.61,1.55,174.66,354.09
772.68,1797.0,1.39,264.54,354.09
778.18,1731.43,1.61,198.74,174.09
787.53,1641.17,1.45,108.0,174.09
797.76,1551.39,1.59,17.64,173.5
807.86,1462.5,1.46,85.48,173.56
818.13,1372.44,1.59,1.55,173.01
827.89,1281.66,1.68,16.72,173.52
891.93,1256.59,1.48,129.56,83.73
983.3,1266.62,1.6,37.66,83.73
1073.81,1276.57,1.58,103.86,83.73
1163.9,1286.46,1.57,13.23,83.73
1246.12,1283.9,1.36,57.0,83.72
1336.96,1293.9,1.51,43.71,83.72
1422.04,1302.56,1.5,30.5,84.76
1512.66,1310.86,1.35,121.5,84.76
1603.0,1319.73,1.58,8.64,83.5
1692.69,1329.59,1.58,89.94,83.65
1785.19,1334.9,1.48,52.17,84.17
1875.54,1344.7,1.64,142.79,83.47
1872.71,1345.66,1.6,140.09,263.47
1781.9,1335.85,1.57,49.0,264.17
1732.08,1294.51,1.63,75.76,174.99
1739.98,1204.89,1.35,146.07,174.61
1748.49,1114.69,1.47,55.47,174.61
1735.4,1043.54,1.45,0.93,155.79
1778.11,1037.11,1.6,2.33,90.51
1868.11,1046.27,1.36,68.1,84.09
1943.62,1044.91,1.59,3.89,264.15
1859.69,1046.69,1.59,76.43,264.09
1775.39,1036.46,1.67,1.5,262.75
1735.99,1055.54,1.55,13.81,354.08
1739.44,1135.6,1.38,69.62,354.61
1731.05,1225.57,1.5,105.09,354.99
1723.06,1316.79,1.53,13.51,355.0
1700.77,1401.56,1.54,56.05,354.4
1692.07,1491.6,1.49,27.37,354.4
