x,y,speed,pos,angle
1618.13,1580.42,1.39,4.63,16.52
1587.77,1626.57,1.19,17.03,287.42
1524.21,1654.06,1.26,2.75,20.6
1493.55,1690.18,1.23,4.59,124.92
1531.12,1672.25,1.21,18.46,21.31
1485.48,1713.13,1.13,1.97,282.66
1427.1,1700.29,1.36,9.0,290.08
1354.94,1726.66,1.37,1.2,289.53
1295.3,1702.37,1.29,50.63,230.95
1230.97,1663.52,1.37,54.81,241.71
1161.57,1629.13,1.37,132.35,243.68
1097.11,1610.28,1.27,23.94,331.96
1101.65,1605.67,1.3,30.12,153.81
1167.14,1631.17,1.18,126.45,63.68
1234.93,1664.93,1.18,50.66,61.71
1299.8,1705.2,1.33,45.35,50.95
1360.79,1723.85,1.21,79.36,110.08
1433.98,1697.1,1.14,1.45,110.08
1494.6,1709.08,1.18,4.56,111.39
1565.62,1683.29,1.4,7.8,108.85
1637.58,1656.61,1.19,14.26,109.92
1681.1,1604.49,1.39,1.26,177.35
1688.31,1533.31,1.29,6.03,177.82
1694.77,1457.61,1.2,61.36,174.4
1702.1,1381.12,1.27,16.54,174.93
1722.81,1312.31,1.16,17.96,175.0
1729.51,1235.84,1.33,94.72,174.99
1736.42,1160.78,1.3,44.26,174.61
1743.58,1084.88,1.36,120.5,174.61
1737.53,1035.93,1.25,5.9,174.06
1751.21,981.3,0.0,15.58,83.54
1807.65,987.36,1.19,150.57,84.09
1883.39,995.2,1.22,74.43,84.09
1958.83,1002.43,1.3,2.69,111.06
1971.82,980.06,1.2,62.74,354.28
1930.16,1000.04,1.19,27.41,264.09
1853.8,992.13,1.22,104.18,264.09
1777.94,984.28,1.28,180.44,264.09
1739.34,1000.95,1.37,0.12,359.95
1744.96,1056.26,1.24,2.79,88.21
1739.07,1132.69,1.13,72.48,354.61
1730.81,1208.08,1.17,0.16,354.44
1725.36,1283.16,1.24,47.22,354.99
1707.3,1353.18,1.25,44.98,317.45
1697.55,1427.83,1.18,29.6,354.4
1690.19,1504.23,1.18,14.65,354.4
1645.34,1534.58,1.3,41.19,265.73
1580.14,1542.44,1.36,6.75,285.01
1507.59,1565.49,1.35,35.69,289.59
1437.93,1595.35,1.26,58.22,300.35
1388.76,1640.69,1.23,9.58,46.41
1443.81,1693.09,1.38,85.58,46.42
1381.07,1716.44,1.36,57.77,290.08
1316.61,1718.84,1.24,23.65,230.95
1254.56,1675.49,1.33,28.35,241.71
1186.61,1640.81,1.35,104.71,243.68
1117.51,1606.62,1.26,181.86,243.68
1131.14,1614.08,1.33,166.32,63.68
1199.02,1647.66,1.15,90.53,63.68
1266.99,1683.62,1.24,13.46,57.0
1327.42,1728.43,1.32,9.19,50.95
1350.24,1787.19,1.15,8.09,338.5
1322.47,1858.67,1.4,75.37,338.5
1294.35,1930.02,1.37,28.55,338.5
1266.0,2002.02,1.28,5.91,338.5
1238.18,2072.64,1.31,81.81,338.5
1210.34,2143.33,1.21,26.82,338.51
1242.7,2186.11,1.33,33.56,75.15
1316.25,2204.34,1.17,12.38,75.09
1383.73,2217.11,1.18,1.72,165.14
1422.99,2159.2,1.34,201.04,61.51
1483.15,2157.24,1.13,125.35,150.71
1520.35,2090.93,1.38,49.32,150.71
1559.8,2027.15,1.22,52.29,150.7
1604.15,1994.17,1.33,48.98,45.76
1645.51,2008.78,1.26,0.46,173.93
1653.65,1932.28,1.22,77.39,173.93
1664.03,1881.68,1.2,1.19,83.54
1669.87,1812.87,1.29,67.92,173.95
1677.88,1737.28,1.2,8.98,173.95
1685.95,1661.33,1.37,85.38,173.96
1680.5,1603.44,1.17,2.28,177.35
1687.68,1533.16,1.35,6.16,177.82
1694.11,1457.77,1.27,61.13,174.4
1701.36,1382.23,1.2,15.38,174.93
1722.14,1312.65,1.15,17.56,175.0
1728.75,1237.21,1.37,93.29,174.99
1735.77,1160.87,1.31,44.12,174.61
1742.79,1086.5,1.17,118.81,174.61
1740.13,1023.7,1.27,2.32,101.58
1797.1,1029.59,1.32,2.57,263.71
1737.85,1039.05,1.19,2.83,354.06
1742.95,1098.45,1.13,106.93,354.61
1735.7,1175.32,1.33,29.72,354.61
1728.74,1251.92,1.31,78.63,354.99
1722.1,1327.82,1.39,2.44,355.01
1701.34,1396.92,1.22,1.01,354.93
1693.84,1473.61,1.33,45.38,354.4
1684.38,1545.35,1.17,54.98,357.4
1663.86,1606.97,1.4,34.2,283.25
1590.59,1625.69,1.19,14.08,287.42
1522.58,1649.72,1.34,7.39,20.6
1505.64,1665.82,1.18,23.44,289.5
1522.76,1658.4,1.39,4.82,109.5
1516.68,1637.95,1.26,0.1,201.22
1498.41,1588.87,1.39,11.14,198.08
1441.32,1594.11,1.26,54.65,300.35
1379.08,1612.41,1.28,29.98,225.19
1348.07,1582.76,1.23,6.48,82.38
1399.93,1631.34,1.14,7.02,47.83
1455.85,1684.72,1.4,84.29,46.16
1518.15,1699.17,1.22,30.1,111.39
1589.9,1673.36,1.22,22.47,110.16
1655.88,1640.9,1.25,38.57,131.79
1721.9,1629.5,1.31,164.53,83.72
1798.14,1637.89,1.18,87.83,83.72
1874.46,1646.51,1.23,11.02,83.29
1927.05,1617.92,1.26,6.08,83.28
2003.19,1626.89,1.36,82.75,83.28
2078.69,1635.79,1.2,158.77,83.28
2093.96,1638.59,1.27,0.23,263.35
2019.71,1629.48,1.22,99.45,263.28
1943.75,1620.53,1.2,22.97,263.28
1890.57,1643.93,1.36,5.97,325.92
1815.1,1639.11,1.41,70.84,263.72
1739.99,1630.84,1.32,146.4,263.72
1680.94,1608.0,1.4,10.97,177.44
1614.18,1618.95,1.32,3.32,282.91
1542.2,1640.87,1.36,64.79,287.42
1493.55,1670.29,1.28,5.18,290.72
1507.16,1669.38,0.15,0.12,104.93
1559.85,1633.99,1.34,45.89,107.42
1625.51,1609.18,1.19,7.91,197.45
1624.04,1600.24,1.19,3.94,17.04
1681.62,1607.08,1.13,11.93,357.44
1635.49,1658.05,1.2,11.8,289.92
1563.89,1684.56,1.3,5.75,288.85
1511.78,1668.09,0.87,0.27,115.08
1488.37,1676.75,1.34,0.03,110.12
1508.68,1664.05,1.27,14.88,108.2
1503.93,1603.78,1.19,4.36,200.22
1462.08,1549.02,1.17,24.12,248.27
1391.48,1520.87,1.17,100.13,248.27
1329.83,1507.56,1.35,7.94,252.52
1252.45,1502.35,1.33,16.81,266.19
1194.59,1508.07,1.27,201.7,244.49
1126.93,1473.58,1.25,125.78,242.35
1058.29,1440.18,1.35,49.4,245.51
990.02,1411.12,1.34,173.88,251.2
917.42,1387.19,1.15,97.44,257.58
841.79,1373.48,1.33,20.54,262.96
824.09,1315.1,1.28,50.38,173.52
832.29,1239.77,1.16,0.65,173.5
841.24,1164.25,1.23,191.61,173.51
850.9,1090.65,0.0,117.39,353.51
842.24,1166.77,1.37,194.0,353.51
834.16,1243.33,0.22,4.2,353.1
828.39,1288.56,1.28,23.52,353.52
820.03,1364.87,1.28,3.34,353.88
890.8,1380.02,1.39,69.93,77.58
963.81,1400.84,1.4,145.8,71.2
1032.6,1427.07,1.28,20.59,65.51
1101.88,1459.72,1.34,97.17,63.85
1169.65,1494.51,1.29,173.32,62.35
1224.5,1499.2,1.28,44.9,86.19
