x,y,speed,pos,angle
2019.39,2221.03,1.29,40.50,86.60
2083.17,2216.48,1.22,13.47,86.61
2101.81,2178.69,1.10,39.53,199.18
2077.91,2110.53,1.08,31.55,198.29
2067.67,2039.74,1.08,29.73,181.68
2065.36,1966.57,1.10,2.88,182.05
2000.86,1959.87,1.34,61.34,268.95
1928.31,1957.60,1.26,21.06,266.84
1856.46,1952.89,1.32,93.04,265.77
1795.15,1938.83,1.29,127.63,262.24
1724.63,1924.49,1.17,55.34,245.24
1671.45,1884.43,1.13,1.76,263.92
1678.53,1816.14,1.34,64.02,173.95
1686.23,1743.54,1.21,100.41,173.95
1693.94,1670.88,1.08,27.38,173.92
1706.39,1609.08,1.34,4.32,172.01
1720.30,1571.53,1.29,15.55,176.47
1696.52,1552.21,1.22,2.42,265.45
1724.05,1511.70,1.30,33.92,174.59
1730.01,1441.22,1.32,38.47,175.52
1736.30,1367.61,1.10,5.86,185.34
1731.90,1303.99,1.26,85.21,174.99
1738.18,1232.25,1.24,13.20,174.99
1744.75,1161.10,1.24,102.02,174.61
1751.53,1089.24,1.33,29.84,174.61
1734.98,1052.90,1.25,1.45,174.08
1743.31,985.26,1.08,6.07,126.60
1755.78,915.71,1.12,63.33,174.21
1790.06,882.31,1.14,113.92,83.99
1862.57,889.94,1.22,41.00,83.99
1934.46,893.62,1.13,0.71,84.15
1894.74,891.40,1.29,8.86,263.99
1822.40,883.78,1.24,81.60,263.99
1759.40,884.60,1.29,94.67,354.57
1752.32,956.13,1.32,22.74,354.21
1738.91,998.67,1.34,0.73,354.56
1683.68,1010.14,1.25,53.58,264.06
1611.25,1002.60,1.22,126.40,264.06
1539.08,995.09,1.13,198.96,264.06
1467.78,987.67,1.12,270.65,264.06
1416.49,989.12,1.17,4.58,262.41
1343.82,983.19,1.18,52.42,264.64
1270.49,976.31,1.25,126.06,264.64
1197.48,968.75,1.22,14.01,264.46
1123.98,961.62,1.11,87.86,264.46
1051.57,954.60,1.31,160.60,264.46
979.54,946.72,1.09,47.95,261.99
906.62,936.46,1.12,121.58,261.99
864.22,930.19,0.00,1.70,255.25
835.13,938.25,1.08,28.23,266.30
818.84,936.56,1.29,11.86,86.30
875.04,930.93,1.31,3.20,83.95
947.39,940.91,1.28,80.59,81.99
1018.38,950.90,1.25,8.90,81.99
1090.87,958.42,1.26,121.12,84.46
1162.24,965.33,1.12,49.42,84.46
1233.93,972.23,1.26,162.85,84.64
1306.19,979.01,1.20,90.26,84.64
1378.16,985.76,1.14,17.99,84.64
1443.82,997.97,1.25,2.16,83.72
1515.73,1005.89,1.25,74.50,83.72
1588.19,1013.86,1.34,147.39,83.72
1660.33,1021.81,1.17,219.97,83.72
1733.06,1029.82,1.28,293.14,83.72
1691.79,1026.56,1.30,251.76,263.72
1619.98,1018.65,1.21,179.52,263.72
1546.66,1010.58,1.10,105.76,263.72
1474.27,1002.61,1.33,32.94,263.72
1412.05,989.63,1.21,1.29,328.63
1338.73,982.71,1.25,57.53,264.64
1267.15,975.99,1.31,129.42,264.64
1196.25,968.63,1.26,15.25,264.46
1123.87,961.61,1.13,87.96,264.46
1050.35,954.49,1.24,161.83,264.46
978.35,945.91,1.27,49.23,261.99
907.18,935.89,1.27,121.11,261.99
843.14,929.63,1.11,3.66,343.14
858.30,927.31,0.06,0.06,75.25
861.80,928.40,1.17,3.61,75.25
933.80,938.99,1.14,94.31,81.99
1005.60,949.10,1.33,21.81,81.99
1077.50,957.76,1.21,134.49,84.46
1149.03,964.70,1.18,62.62,84.46
1220.00,971.04,1.19,0.62,49.60
1291.39,977.62,1.12,105.14,84.64
1364.28,984.46,1.33,31.92,84.64
1412.04,987.72,0.00,0.01,82.41
1441.50,981.20,1.22,1.26,354.21
1396.26,1004.67,1.21,2.55,355.79
1410.94,1020.10,0.00,0.00,82.55
1414.22,1051.69,1.09,28.53,353.81
1406.46,1123.20,1.27,100.54,353.81
1401.14,1194.55,1.17,8.55,353.55
1392.98,1266.68,1.34,29.86,353.55
