1,3.1622776601683795,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,2.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,2.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,1.4142135623730951,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,2.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
3,0.0,0.2
3,1.0,0.2
3,1.0,0.2
3,0.0,0.2
3,1.4142135623730951,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,2.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,2.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,1.4142135623730951,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
1,1.0,0.2
1,0.0,0.2
1,1.0,0.2
1,0.0,0.2
1,0.0,0.2
1,2.0,0.2
1,0.0,0.2
1,1.4142135623730951,0.2
