x,y,speed,pos,angle
1387.51,1541.56,0.97,15.53,266.75
1360.19,1506.4,0.98,0.54,263.45
1300.67,1505.55,1.17,27.57,266.2
1237.3,1501.34,1.07,32.0,266.19
1192.43,1507.04,1.03,199.3,244.49
1136.71,1478.7,0.95,136.81,242.35
1080.85,1450.82,1.14,74.37,243.85
1024.27,1424.68,1.02,12.02,245.51
966.0,1402.94,0.96,148.55,251.2
905.86,1384.65,0.96,85.61,257.58
843.89,1373.74,0.99,22.66,262.96
794.09,1354.74,1.1,0.28,173.46
801.52,1290.66,1.08,64.23,173.46
808.73,1227.76,0.94,29.15,173.46
815.56,1165.61,1.02,38.77,173.77
822.44,1102.55,0.97,102.2,173.77
829.19,1040.76,0.95,164.36,173.77
836.07,977.67,1.12,227.83,173.77
795.83,953.26,1.02,0.83,174.22
804.85,964.57,1.16,1.08,83.82
834.23,1000.45,0.94,204.98,353.77
827.38,1063.21,1.05,141.84,353.77
820.48,1126.49,1.15,78.19,353.77
813.55,1189.93,0.99,14.37,353.77
806.54,1252.43,1.12,4.39,353.46
799.46,1314.25,1.08,40.56,353.46
792.38,1375.58,1.12,104.52,352.76
785.04,1437.34,1.02,42.32,353.3
778.09,1499.87,1.04,236.72,355.33
772.97,1562.47,1.16,173.91,355.33
767.83,1625.37,1.13,110.81,355.33
762.62,1689.22,0.96,46.74,355.33
750.96,1750.67,1.11,51.77,353.07
745.65,1811.83,1.0,1.85,13.93
737.89,1868.29,1.15,1.02,354.17
731.61,1929.81,1.11,41.21,354.17
725.13,1993.15,1.03,42.01,354.14
732.6,2037.14,0.0,0.05,84.54
789.11,2055.32,1.03,48.91,74.86
848.92,2071.35,1.15,2.1,75.0
887.02,2081.27,0.98,3.32,31.31
947.31,2097.42,1.13,61.55,75.25
1007.8,2113.21,0.95,4.97,75.24
1068.8,2129.41,1.16,46.23,75.25
1129.19,2145.4,1.14,28.75,75.13
1189.64,2161.47,0.95,91.31,75.26
1250.26,2177.52,0.96,47.38,75.15
1310.78,2193.61,1.09,24.59,75.08
1371.8,2209.84,1.07,33.31,75.12
1403.05,2159.63,1.15,53.45,152.36
1456.85,2178.23,0.97,162.14,105.19
1495.74,2136.11,0.95,100.76,150.71
1527.0,2080.37,1.16,36.85,150.71
1559.94,2028.2,1.12,53.14,150.7
1593.7,1984.88,0.99,62.94,45.76
1638.56,2028.57,1.09,0.32,45.74
1650.04,1972.25,0.94,37.26,173.93
1657.13,1910.17,1.08,2.92,135.46
1703.56,1923.22,1.01,105.58,65.25
1763.64,1942.29,1.04,42.51,82.26
1826.15,1950.0,1.04,123.48,85.77
1889.23,1954.63,1.13,60.24,85.84
1952.76,1957.92,1.14,6.4,88.09
2015.53,1959.48,1.1,46.69,93.24
2066.28,1970.68,1.0,98.8,1.68
2068.11,2032.9,1.14,36.55,1.68
2063.01,2088.43,0.98,8.29,239.71
2003.63,2074.77,0.99,215.7,266.11
1939.83,2068.76,1.02,151.58,261.8
1876.96,2059.7,0.94,88.06,261.8
1814.85,2050.75,1.14,25.3,261.78
1777.5,2044.83,1.06,27.38,83.78
1839.87,2053.71,1.08,50.5,81.8
1901.75,2062.63,1.1,113.01,81.8
1964.53,2071.46,1.09,176.46,86.11
2027.84,2075.77,1.06,239.92,86.11
2068.56,2071.07,1.13,0.13,190.72
2066.72,2007.57,1.09,61.91,181.68
2052.32,1958.04,1.15,9.91,273.24
1990.0,1959.67,1.1,72.19,268.95
1927.05,1957.53,1.03,22.32,266.84
1863.73,1953.42,1.12,85.76,265.84
1808.35,1943.52,1.0,3.85,172.28
1751.73,1931.66,1.12,83.44,256.91
1693.78,1908.63,1.12,20.51,233.22
1673.61,1862.46,1.05,110.6,173.95
1680.24,1800.0,1.01,47.79,173.95
1686.9,1737.17,1.14,94.01,173.95
1693.6,1674.08,1.09,30.59,173.92
1703.14,1620.2,1.16,0.23,174.69
1709.72,1556.64,1.04,10.66,174.06
1721.77,1495.31,1.04,14.47,173.66
1728.83,1433.12,0.94,33.04,173.66
1735.51,1370.5,0.94,8.93,173.9
1729.94,1318.88,1.06,100.22,175.01
1735.42,1256.41,1.04,37.51,174.99
1741.05,1193.51,1.09,134.63,174.61
1747.0,1130.49,0.95,71.33,174.61
1752.84,1068.82,1.14,9.39,174.51
1734.29,1053.32,0.97,0.96,174.08
1739.55,991.97,1.07,7.46,174.56
1753.97,933.6,1.15,45.34,174.21
1765.84,873.26,1.09,0.46,83.54
1825.17,886.01,1.17,78.61,83.99
1887.76,892.59,1.06,15.67,83.99
1949.54,899.03,0.98,18.74,84.15
1976.15,857.07,0.96,36.77,173.77
1984.64,794.91,0.98,2.84,175.07
1994.41,732.69,0.95,9.93,173.02
2002.07,670.06,1.15,73.02,173.02
2012.37,654.29,1.02,17.64,353.04
2010.71,662.72,0.99,26.21,173.02
2003.71,661.94,1.15,81.29,353.02
1996.15,723.72,1.14,19.04,353.02
1988.51,786.14,1.04,1.34,353.02
1977.38,845.77,1.12,48.1,353.77
1961.07,899.57,1.01,7.22,264.15
1898.85,893.12,0.94,4.59,263.99
1837.02,886.61,1.12,66.77,263.99
1774.44,877.74,1.0,4.98,214.71
1756.96,923.1,1.13,56.1,354.21
1746.48,984.5,1.05,9.07,306.6
1737.59,1041.51,0.95,0.36,354.06
1747.3,1055.79,0.0,0.03,84.44
1750.65,1112.17,1.13,52.76,354.61
1744.74,1174.84,1.08,115.71,354.61
1739.03,1237.27,1.17,18.12,354.99
1733.55,1299.77,1.16,80.87,354.99
1738.72,1354.0,1.02,2.69,27.85
1733.09,1416.13,1.11,15.71,355.52
1727.54,1478.71,1.15,78.53,346.28
1712.92,1528.73,1.11,6.77,266.09
1667.21,1546.43,0.95,15.97,269.51
1625.58,1569.92,1.05,1.91,273.64
1612.06,1574.0,0.98,1.53,156.09
1576.46,1555.31,1.0,81.6,283.73
1515.74,1573.47,0.95,18.15,287.68
1461.07,1584.27,0.96,32.44,294.5
1407.0,1615.18,1.09,95.1,304.65
1361.2,1607.27,0.98,25.23,225.18
1311.01,1571.41,0.96,11.74,242.25
1254.87,1542.53,0.98,10.31,244.47
1198.51,1515.62,1.03,16.6,244.48
1141.97,1487.24,0.96,79.85,242.36
1086.81,1459.45,0.94,141.63,243.84
1029.9,1432.88,1.02,204.46,245.51
971.53,1410.23,0.98,32.3,251.2
911.66,1391.16,1.15,95.25,257.59
850.52,1379.71,1.05,157.58,262.96
815.4,1407.1,1.13,29.59,353.56
808.3,1469.96,1.02,92.84,353.56
811.98,1522.6,1.14,7.7,88.74
875.29,1523.99,1.05,71.02,88.74
938.93,1525.35,0.95,11.02,88.94
1000.66,1538.8,0.94,0.74,63.67
1057.15,1566.75,1.07,63.78,63.67
1112.66,1594.62,1.03,8.71,63.67
1169.35,1622.27,1.15,62.34,63.67
1226.18,1650.39,0.96,125.7,63.67
1280.36,1680.86,1.06,187.79,56.97
1330.34,1718.44,0.99,49.04,50.95
1385.78,1714.03,1.07,52.53,110.08
1444.11,1696.54,1.15,3.16,168.63
1400.33,1652.58,1.05,26.16,226.42
1360.79,1606.86,1.15,25.81,225.18
1351.16,1558.29,0.99,22.9,172.39
1359.22,1496.21,1.11,6.98,173.42
1366.57,1432.56,0.98,71.06,173.42
1373.32,1369.19,1.08,134.82,174.93
1377.47,1307.81,1.02,3.6,218.86
1315.03,1301.14,0.98,61.61,263.72
1252.47,1294.26,1.09,21.37,263.72
1189.68,1287.36,1.09,84.54,263.72
