x,y,speed,pos,angle
1723.36,1481.04,1.13,0.16,173.66
1731.76,1406.69,1.27,6.45,173.66
1729.61,1342.17,1.17,4.15,210.57
1734.3,1269.23,1.25,50.37,174.99
1740.84,1195.81,1.3,136.95,174.61
1747.79,1122.07,1.31,62.88,174.61
1745.89,1057.58,1.1,1.26,264.44
1740.22,1023.68,1.15,2.4,101.58
1799.4,1039.16,1.24,137.18,84.09
1872.2,1046.69,1.13,63.99,84.09
1940.34,1047.37,1.18,0.94,173.73
2003.68,1040.19,1.22,11.45,83.75
2076.76,1048.19,1.35,84.97,83.75
2150.12,1056.23,1.12,158.76,83.75
2119.49,1054.16,1.33,128.09,263.75
2046.03,1046.12,1.32,54.2,263.75
1978.98,1048.47,1.14,1.97,264.35
1914.24,1052.33,1.21,21.59,264.09
1841.56,1044.81,1.12,94.66,264.09
1770.85,1034.79,1.24,1.4,175.09
1736.7,1048.77,1.32,5.73,354.08
1741.73,1111.36,1.34,93.97,354.61
1734.81,1184.68,1.31,20.32,354.61
1728.1,1259.26,1.21,71.27,354.99
1718.49,1333.02,1.23,3.52,279.73
1700.84,1400.82,1.31,56.8,354.4
1693.93,1472.73,1.12,46.27,354.4
1684.86,1542.58,1.22,0.32,357.4
1680.21,1609.91,1.27,9.04,177.44
1683.63,1537.29,1.21,0.76,104.77
1692.96,1469.44,1.25,49.44,174.4
1700.23,1394.89,1.12,2.9,174.93
1720.81,1327.89,1.19,2.26,175.01
1727.19,1254.96,1.15,75.47,174.99
1733.81,1181.71,1.23,23.18,174.61
1740.68,1108.89,1.26,96.32,174.61
1734.97,1053.0,1.37,1.35,174.08
1729.77,1012.7,1.1,3.59,263.83
1656.74,1004.89,1.17,210.12,263.83
1584.53,997.09,1.2,137.49,263.83
1511.13,989.16,1.28,63.66,263.83
1444.33,991.5,1.1,7.05,354.08
1510.9,988.49,1.28,63.36,83.83
1584.21,996.41,1.12,137.1,83.83
1657.42,1004.32,1.28,210.73,83.83
1730.17,1012.03,1.27,1.34,128.38
1736.72,1048.58,1.27,5.93,354.08
1741.77,1110.94,1.35,94.39,354.61
1734.94,1183.32,1.28,21.69,354.61
1728.29,1257.14,1.33,73.4,354.99
1721.72,1330.52,1.17,7.01,355.01
1701.35,1396.77,1.27,1.16,354.93
1694.15,1470.46,1.16,48.54,354.4
1684.45,1540.57,1.29,0.8,358.03
1681.29,1614.41,1.36,4.59,357.44
1686.96,1669.99,1.25,76.87,353.87
1679.19,1743.13,1.2,3.3,353.95
1637.37,1745.73,1.28,68.76,304.38
1581.06,1787.3,1.13,0.69,52.7
1566.63,1804.6,1.13,21.54,225.95
1513.64,1753.34,1.33,95.27,225.95
1458.69,1708.11,1.29,14.81,226.19
1395.49,1711.85,1.24,42.65,290.08
1329.27,1729.93,1.25,6.81,230.95
1274.75,1703.71,1.1,122.8,337.1
1250.63,1773.24,1.26,49.29,341.57
1203.25,1823.82,1.32,39.41,303.35
1147.5,1863.25,1.33,92.11,342.1
1131.54,1933.37,1.18,20.09,347.75
1075.67,1945.2,1.34,0.5,258.61
1004.16,1930.62,1.33,243.88,258.47
933.16,1916.14,1.17,171.42,258.47
860.93,1901.4,1.17,97.7,258.47
788.91,1886.71,1.32,24.2,258.47
768.19,1832.69,1.23,14.23,173.67
745.3,1791.92,1.3,10.14,173.07
728.05,1741.42,1.14,20.67,270.35
655.01,1741.87,1.36,93.71,270.35
674.65,1738.55,1.34,44.17,90.35
630.75,1737.55,1.33,0.28,270.48
698.97,1742.88,1.1,49.76,90.35
759.97,1721.65,1.21,14.2,175.33
765.49,1647.31,1.31,88.74,197.91
770.74,1574.11,1.27,162.13,175.33
776.72,1500.86,1.34,235.62,175.33
784.77,1428.69,1.3,50.88,173.3
807.86,1373.75,1.31,1.71,81.55
881.28,1383.17,1.25,126.64,77.59
952.63,1402.44,1.26,52.7,71.2
1021.45,1427.62,1.11,214.33,65.51
1087.97,1458.6,1.1,140.96,63.84
1152.41,1491.26,1.18,68.74,62.36
1217.67,1522.94,1.13,1.27,64.47
1282.77,1555.11,1.26,44.32,62.25
1347.47,1591.34,1.3,7.28,45.39
1397.13,1620.45,1.1,106.25,124.65
1460.44,1583.14,1.32,32.54,114.5
1506.97,1603.95,1.19,0.38,107.01
1524.22,1558.22,1.18,17.59,109.59
1586.87,1535.12,1.16,1.1,172.65
1657.39,1534.83,1.15,53.22,85.73
1690.48,1494.72,1.16,24.12,174.4
1697.56,1421.11,1.24,36.29,174.4
1710.4,1348.85,1.13,50.17,137.45
1724.95,1280.57,1.36,49.77,174.99
1730.63,1206.69,1.36,1.48,143.86
1738.24,1134.68,1.21,70.42,174.61
1745.23,1060.95,1.18,144.48,174.51
1738.7,1018.54,1.09,1.79,173.93
1752.34,955.99,1.2,22.89,174.21
1759.63,882.27,1.31,97.01,174.57
1824.29,885.91,1.14,79.5,83.99
1897.8,893.65,1.18,5.57,83.99
1970.46,899.14,1.2,5.57,168.59
1979.55,825.88,1.23,68.05,173.77
1991.71,754.73,1.31,32.9,173.02
1999.34,697.59,1.16,45.37,353.02
1990.43,770.45,1.19,17.14,353.02
1977.79,842.03,1.16,51.85,353.77
1954.48,898.89,1.26,13.85,264.15
1881.17,891.26,1.28,22.37,263.99
1807.83,883.54,1.3,96.12,263.99
1758.65,899.32,1.18,79.93,354.57
1751.21,973.01,1.16,5.84,353.55
1738.72,1024.54,1.12,0.78,354.03
1744.12,1079.17,1.33,126.24,354.61
1737.32,1151.32,1.19,53.77,354.61
1730.5,1224.56,1.12,106.04,354.99
