x,y,speed,pos,angle
1692.03,1736.36,0.0,0.06,169.38
1652.04,1735.69,1.12,86.53,304.38
1597.93,1772.71,1.19,20.97,304.38
1591.55,1815.45,1.07,1.24,332.38
1543.65,1782.37,1.08,53.51,225.95
1496.43,1736.69,1.12,119.22,225.95
1447.46,1697.43,1.05,4.09,226.53
1387.06,1714.93,1.08,51.64,290.08
1329.61,1730.2,0.99,6.36,230.95
1277.05,1690.15,1.03,1.46,237.0
1220.09,1658.08,1.1,67.01,243.68
1161.41,1629.05,1.07,132.52,243.68
1103.09,1601.84,1.08,7.64,333.81
1079.81,1656.44,1.04,11.63,15.85
1097.97,1720.38,1.12,78.09,15.85
1096.8,1709.25,1.05,67.07,195.85
1078.96,1646.42,1.04,1.75,195.85
1111.85,1603.82,1.2,188.17,63.68
1171.71,1633.44,1.16,121.34,63.68
1229.82,1662.18,1.07,56.46,63.68
1286.01,1694.87,1.14,0.91,56.1
1337.4,1735.6,1.15,2.06,42.95
1395.75,1711.07,1.08,42.15,110.08
1453.83,1702.58,0.97,7.48,46.53
1502.37,1741.55,1.03,111.57,45.95
1549.91,1787.54,1.14,45.43,45.95
1596.87,1832.65,1.01,80.28,46.7
1644.66,1877.69,1.0,14.61,46.7
1669.59,1903.21,1.1,3.78,244.58
1714.83,1928.42,1.11,93.23,65.25
1777.9,1944.23,1.1,28.19,82.26
1844.19,1951.34,1.16,105.39,85.77
1909.32,1955.91,1.01,40.11,86.84
1974.52,1958.74,1.15,87.67,88.95
2040.76,1958.05,1.2,21.44,93.24
2067.08,1998.11,1.01,71.36,1.68
2068.99,2063.04,1.1,6.4,1.68
2090.73,2122.35,1.01,35.63,199.53
2069.83,2069.93,1.13,0.79,311.54
2065.97,2003.74,1.07,65.76,181.68
2046.4,1958.37,1.05,15.83,273.24
1981.44,1959.51,0.99,80.75,268.95
1915.43,1956.89,1.03,33.95,266.84
1849.27,1952.35,1.16,100.25,265.77
1784.35,1945.75,1.09,21.61,262.24
1720.3,1931.65,1.12,86.93,245.25
1671.04,1902.23,0.02,1.88,264.08
1648.17,1881.88,1.2,9.18,226.7
1600.18,1836.65,0.99,75.13,226.7
1552.39,1790.83,0.97,41.36,225.95
1505.24,1745.21,1.16,106.96,225.95
1458.48,1700.56,0.98,25.33,226.16
1411.26,1655.22,1.15,90.81,226.16
1364.47,1610.51,1.13,20.63,225.18
1313.06,1572.49,1.01,9.43,242.25
1255.09,1542.64,1.01,10.06,244.47
1195.17,1514.02,0.99,20.31,244.48
1136.74,1484.5,0.97,85.76,242.36
1078.92,1455.57,1.13,150.42,243.84
1020.23,1428.47,1.11,215.09,245.51
958.62,1405.83,1.0,45.94,251.2
895.83,1387.68,1.04,111.46,257.59
831.56,1377.37,1.02,176.67,262.96
795.28,1345.02,1.11,9.52,173.46
802.71,1280.28,1.06,74.68,173.46
810.88,1215.01,1.1,4.25,173.81
817.19,1150.66,1.15,53.8,173.77
824.29,1085.65,1.16,119.2,173.77
831.42,1020.27,1.12,184.97,173.77
822.74,967.13,1.13,5.16,264.54
834.83,994.95,0.99,210.51,353.77
827.7,1060.26,1.21,144.81,353.77
820.61,1125.26,1.02,79.43,353.77
813.53,1190.17,1.0,14.13,353.77
806.24,1255.09,1.04,1.71,353.46
798.74,1320.47,0.99,34.3,353.46
820.26,1362.69,1.03,1.15,353.88
813.15,1427.01,1.19,49.62,353.56
805.8,1492.02,1.19,115.04,353.51
828.35,1531.29,1.05,89.94,88.74
893.29,1532.71,1.18,24.99,88.74
958.83,1534.36,1.13,29.9,78.39
1019.72,1557.51,1.11,91.04,63.67
1078.02,1586.36,1.04,26.0,63.67
1137.36,1615.72,1.15,160.01,63.68
1197.05,1645.26,1.19,93.36,63.68
1254.16,1674.55,0.98,29.14,61.71
1267.15,1723.68,1.05,101.53,341.57
1265.3,1729.22,1.08,95.68,161.57
1258.9,1678.55,1.12,23.07,241.71
1200.91,1648.6,1.13,88.42,243.68
1142.58,1619.73,1.04,153.55,243.68
1083.91,1590.7,1.18,18.8,243.67
1024.55,1561.33,1.13,85.02,243.67
963.47,1536.62,1.11,24.86,258.39
897.21,1534.08,1.08,21.03,268.74
830.6,1532.62,0.98,87.66,268.74
804.97,1493.71,1.17,116.81,173.51
812.34,1428.49,1.0,51.18,173.56
819.51,1363.74,1.03,2.27,173.88
824.53,1322.84,0.97,58.03,353.89
817.77,1385.99,1.01,8.34,353.92
810.47,1450.8,1.09,73.55,353.56
803.26,1514.39,1.01,137.55,353.51
850.34,1531.77,1.11,67.95,88.74
915.52,1533.2,1.19,2.75,88.74
980.53,1539.57,1.11,7.48,69.86
1040.55,1567.81,1.21,67.81,63.67
1098.87,1596.68,0.99,2.73,63.67
1157.62,1625.75,1.13,137.39,63.68
1216.41,1654.84,1.18,71.75,63.68
1273.74,1686.47,1.2,6.24,57.0
1325.66,1725.35,1.06,12.5,50.95
1373.01,1769.94,1.05,175.03,47.97
1422.27,1814.34,1.19,108.68,47.97
1469.61,1860.25,1.2,42.71,43.86
1508.07,1908.82,1.17,98.2,319.44
1465.36,1958.71,1.05,32.52,319.44
1420.03,2005.33,1.16,9.52,33.01
1396.67,2063.4,1.0,67.17,315.55
1422.64,2014.37,1.06,122.72,152.62
1456.87,1966.68,1.05,20.95,139.57
1500.1,1916.17,1.06,87.43,139.44
1476.45,1869.22,1.01,31.5,223.86
1430.23,1823.25,1.02,96.8,227.97
1381.98,1779.75,1.11,161.8,227.97
1335.91,1734.85,1.11,4.61,230.95
1285.14,1695.06,1.02,1.52,236.1
1228.11,1662.06,1.02,58.05,243.68
1170.14,1633.37,1.09,122.78,243.68
1111.66,1604.44,1.19,188.07,243.68
1076.85,1646.03,1.17,0.8,15.85
1094.76,1709.08,1.15,66.34,15.85
1052.78,1733.4,1.21,0.65,195.85
1034.79,1670.07,1.02,66.48,195.85
1017.14,1607.91,0.98,42.79,195.86
956.65,1582.25,1.08,18.28,241.45
922.6,1534.3,1.06,4.36,257.78
856.75,1531.91,1.17,61.53,268.74
802.62,1520.02,1.06,143.22,173.51
809.97,1455.17,1.16,77.95,173.56
817.37,1389.63,1.04,12.01,173.56
795.09,1346.67,1.19,7.85,173.46
802.57,1281.46,1.21,73.49,173.46
810.64,1217.2,1.11,1.9,173.81
817.05,1151.98,1.14,52.47,173.77
823.56,1086.4,1.13,118.38,173.77
830.77,1020.3,1.12,184.87,173.77
823.77,967.87,1.08,6.25,264.54
797.93,939.0,0.99,10.24,354.18
834.72,967.49,0.35,0.11,85.6
830.73,1032.48,1.03,172.76,353.77
823.68,1097.1,1.17,107.75,353.77
816.53,1162.65,1.14,41.81,353.77
809.37,1227.8,1.05,29.19,353.46
802.01,1291.95,1.02,63.0,353.46
795.92,1356.52,1.15,1.09,39.77
850.62,1373.28,0.99,29.27,82.96
915.32,1385.42,0.99,95.01,77.58
978.01,1405.68,1.04,160.77,71.2
1037.63,1429.36,1.11,26.12,65.51
1096.44,1457.04,1.1,91.1,63.85
1156.15,1487.44,1.15,158.09,62.35
1214.76,1516.28,0.98,223.43,64.49
1264.4,1501.86,1.03,4.92,86.19
1331.2,1506.65,1.09,6.91,72.52
1382.24,1517.19,1.16,110.07,68.27
1443.34,1541.55,1.15,44.3,68.27
1495.06,1574.44,1.18,2.17,17.99
1516.84,1634.79,1.18,2.98,20.86
1524.68,1663.48,1.16,1.13,154.96
1509.46,1663.11,1.17,18.93,109.5
1517.2,1661.25,1.21,5.9,108.2
1565.0,1632.37,1.12,40.49,107.42
1628.06,1614.11,1.14,2.79,103.98
1681.03,1591.72,1.21,8.52,177.46
1687.77,1530.73,1.06,8.59,177.82
1693.3,1465.98,1.06,52.9,174.4
1699.48,1401.61,1.18,55.88,174.4
1715.32,1339.0,1.18,1.14,173.72
