x,y,speed,pos,angle
1008.15,1408.46,1.34,5.02,353.45
1066.97,1442.73,1.33,58.36,65.51
1131.77,1474.67,1.3,130.57,62.35
1197.78,1508.17,1.3,204.61,64.49
1253.48,1501.14,1.31,15.87,86.19
1326.83,1506.01,1.27,1.45,86.2
1386.63,1518.94,1.21,105.35,68.27
1454.9,1546.16,1.1,31.86,68.27
1501.59,1593.76,1.28,5.48,20.52
1522.27,1660.93,1.25,0.98,288.2
1506.22,1669.47,1.22,1.5,61.84
1552.98,1636.14,1.24,53.08,107.42
1614.33,1634.53,1.22,0.12,107.43
1657.31,1607.2,1.1,27.77,103.25
1705.53,1615.2,1.25,10.5,172.01
1708.03,1606.58,1.24,1.63,352.01
1695.48,1668.42,1.11,24.77,353.94
1687.86,1740.32,1.28,97.04,353.95
1680.2,1812.46,1.21,60.18,353.95
1670.35,1883.08,1.33,3.29,281.3
1656.32,1919.22,1.16,90.65,353.93
1648.57,1992.08,1.34,17.38,353.93
1618.36,2008.89,1.16,28.53,225.74
1571.96,2006.78,1.19,28.57,330.7
1533.67,2068.5,1.28,23.24,330.71
1497.73,2132.55,1.21,96.68,330.71
1450.42,2174.82,1.35,169.48,241.51
1399.03,2186.64,1.17,28.87,332.36
1351.69,2214.43,1.35,21.03,255.1
1324.62,2229.78,1.21,13.04,346.92
1312.96,2204.12,1.18,15.62,255.09
1241.93,2185.25,1.09,34.53,255.15
1210.03,2145.84,1.25,29.27,158.51
1237.25,2076.76,1.24,85.98,158.5
1263.56,2008.21,1.31,12.56,158.5
1290.41,1940.03,1.16,39.3,158.5
1317.26,1871.88,1.12,89.57,158.5
1344.18,1803.57,1.32,16.15,158.5
1357.73,1745.08,1.19,17.78,224.96
1393.72,1711.81,1.33,44.3,110.08
1435.52,1685.19,1.23,74.13,226.42
1384.15,1633.72,1.19,0.64,164.95
1345.22,1582.31,1.27,2.9,79.44
1358.24,1512.83,1.21,0.86,172.39
1366.42,1439.41,1.21,64.24,173.42
1374.21,1366.4,1.21,137.68,174.93
1379.38,1301.62,1.3,4.95,173.72
1388.19,1229.34,1.34,1.62,173.57
1394.44,1156.84,1.15,13.73,173.81
1402.29,1084.49,1.23,86.42,173.81
1400.87,1020.14,1.19,11.02,271.07
1401.54,961.76,1.31,1.3,173.01
1425.08,904.53,1.16,36.54,172.98
1433.14,831.78,1.22,63.81,173.72
1438.27,759.97,1.17,57.64,173.3
1377.58,740.11,1.27,12.88,263.88
1304.74,732.3,1.33,86.14,263.88
1232.74,724.96,1.22,9.79,264.38
1159.53,717.75,1.21,83.36,264.38
1128.61,767.0,1.23,2.31,297.96
1138.6,731.46,1.34,29.33,174.19
1198.49,722.23,1.2,44.15,84.38
1270.99,729.52,1.26,11.27,84.39
1343.38,737.09,1.2,47.2,83.88
1416.22,745.03,1.12,20.1,83.5
1433.13,798.33,1.09,18.94,353.31
1428.2,870.87,1.09,24.42,353.72
1417.74,942.62,1.2,1.21,299.1
1397.48,995.44,1.2,3.83,351.12
1407.2,1041.14,1.1,130.0,352.4
1399.12,1113.69,1.32,57.09,353.81
1393.15,1185.43,1.19,13.77,353.59
1384.85,1258.8,1.31,17.01,353.55
1378.79,1314.87,1.16,189.41,354.93
1372.24,1388.08,1.22,115.9,353.71
1363.93,1461.02,1.33,42.48,353.42
1334.31,1508.3,1.23,3.45,252.52
1270.96,1515.84,1.28,10.32,356.57
1310.52,1563.93,1.3,42.75,62.24
1363.62,1607.87,1.27,23.09,45.18
1416.71,1658.68,1.24,84.48,46.16
1468.72,1708.5,1.25,12.43,46.93
1521.63,1759.29,1.09,85.4,45.95
1574.63,1810.56,1.26,11.65,45.95
1628.19,1861.29,1.1,37.85,46.7
1663.41,1906.8,1.19,1.52,82.82
1719.35,1929.8,1.26,88.56,65.25
1791.82,1945.48,1.31,14.28,82.24
1864.09,1952.16,1.15,85.49,85.84
1937.34,1956.81,1.33,12.08,86.84
2010.58,1958.76,1.17,51.65,88.95
2067.08,1976.19,1.09,93.27,1.68
2069.22,2049.16,1.21,20.27,1.68
1950.58,2069.66,1.33,162.35,81.8
2023.45,2075.47,1.28,235.52,86.11
2068.42,2065.41,1.1,4.05,181.68
2066.27,1992.31,1.28,77.18,181.68
2025.82,1959.54,1.1,36.43,273.24
1953.33,1958.58,1.31,5.8,268.09
1879.07,1954.53,1.36,70.37,265.84
1807.86,1947.13,1.28,0.21,172.28
1743.7,1929.79,1.33,75.16,256.91
1678.34,1897.08,1.11,1.14,233.22
1676.72,1833.21,1.1,81.19,173.95
1684.48,1759.95,1.3,7.52,173.95
1692.28,1686.46,1.27,43.03,173.95
1702.62,1623.83,1.14,4.0,169.26
1710.32,1551.76,1.17,5.72,172.95
1723.58,1480.28,1.3,80.49,173.66
1731.81,1406.28,1.23,6.03,173.66
1729.65,1342.23,1.14,4.22,210.57
1734.24,1269.95,1.24,51.1,174.99
1740.61,1198.25,1.2,139.4,174.61
1747.42,1126.0,1.2,66.83,174.61
1751.42,1058.12,1.12,2.11,264.44
1738.98,1001.54,1.19,11.85,179.95
1772.85,983.11,1.11,185.63,84.09
1846.0,990.69,1.14,112.08,84.09
1808.08,988.05,1.28,150.08,264.09
1745.69,984.04,1.28,8.7,308.26
1737.75,1033.86,1.35,7.98,354.06
1743.8,1089.36,1.32,116.06,354.61
1736.92,1162.33,1.34,42.77,354.61
1730.26,1234.65,1.32,95.98,354.99
1723.88,1307.49,1.26,22.85,354.99
1703.5,1372.53,1.14,25.06,354.93
1696.48,1445.3,1.29,12.11,354.4
1689.4,1519.1,1.3,20.21,1.01
1682.46,1588.41,1.16,11.89,357.46
1626.22,1611.46,1.25,10.31,197.45
1610.62,1601.12,1.1,17.07,107.31
1604.53,1549.79,1.16,110.26,280.27
1533.73,1567.73,1.22,37.03,287.68
1476.96,1554.95,1.32,8.1,248.27
1410.07,1528.29,1.12,80.11,248.27
1351.87,1510.57,1.27,3.68,264.56
1279.47,1504.15,1.17,48.82,266.2
1219.85,1512.96,1.29,62.04,353.89
1156.26,1488.94,1.24,158.87,242.35
1091.05,1455.83,1.17,85.73,243.85
1024.9,1424.97,1.35,12.72,245.51
957.29,1399.98,1.35,139.36,251.2
887.01,1380.5,1.18,66.34,257.58
818.67,1365.54,1.12,4.15,173.88
