x,y,speed,pos,angle
1737.9,1025.47,1.61,0.03,174.29
1650.83,1022.05,1.44,210.55,263.72
1555.85,1011.59,1.63,115.0,263.72
1461.8,1001.24,1.5,20.38,263.72
1411.36,989.49,1.52,1.0,323.77
1317.14,980.68,1.63,79.21,264.64
1223.64,971.91,1.49,173.12,264.64
1129.89,962.2,1.61,81.92,264.46
1036.68,953.16,1.46,175.56,264.46
944.88,941.2,1.46,83.04,261.99
863.27,945.32,1.7,14.47,251.09
836.01,984.07,1.54,221.46,353.77
825.84,1077.35,1.47,127.62,353.77
815.57,1171.43,1.69,32.98,353.77
805.04,1265.56,1.64,89.57,353.46
795.97,1356.58,1.44,1.01,39.77
878.18,1377.24,1.46,57.03,77.58
969.37,1402.74,1.56,151.66,71.2
1056.41,1437.92,1.55,46.76,65.51
1141.07,1479.54,1.55,141.06,62.35
1218.89,1509.83,1.54,59.03,173.89
1304.09,1504.5,1.49,24.23,86.2
1332.87,1472.82,1.45,29.35,355.3
1378.44,1515.8,1.45,3.04,19.51
1376.4,1535.73,1.63,0.32,177.15
1447.08,1542.35,1.71,40.53,68.27
1524.43,1569.36,1.68,27.67,107.68
1611.05,1554.73,1.48,4.09,5.79
1620.08,1570.62,0.93,0.19,147.09
1688.68,1545.33,1.65,37.43,89.51
1725.65,1490.43,1.73,0.26,174.88
1733.36,1396.61,1.67,34.9,173.9
1730.89,1315.41,1.58,96.68,174.95
1739.18,1220.89,1.56,1.79,174.99
1748.06,1126.06,1.71,66.83,174.61
1750.5,1057.39,1.55,3.09,264.44
1711.08,1009.7,0.62,0.0,174.29
1736.31,1052.51,1.43,1.97,354.08
1739.3,1137.1,1.51,68.11,354.61
1730.67,1229.93,1.58,100.71,354.99
1722.36,1324.78,1.42,5.5,355.01
1699.64,1413.02,1.46,44.54,354.4
1690.6,1506.62,1.53,12.32,354.4
1682.11,1596.25,1.56,4.04,357.46
1628.61,1660.54,1.5,4.49,289.92
1538.89,1692.85,1.73,3.12,289.92
1456.57,1706.08,1.63,11.88,226.19
1377.34,1718.48,1.18,61.98,290.08
1306.92,1710.98,1.64,36.16,230.95
1257.83,1751.64,1.54,72.05,341.57
1206.62,1822.37,1.74,43.02,303.35
1190.73,1832.06,1.52,24.42,123.35
1252.85,1768.6,1.45,54.38,161.57
1292.71,1699.03,1.62,54.71,56.1
1367.66,1720.66,1.44,71.82,110.08
1454.49,1702.33,1.67,7.79,46.53
1531.23,1700.22,1.72,6.72,111.39
1620.6,1668.22,1.58,0.64,110.16
1696.84,1640.63,1.74,1.51,84.08
1651.38,1646.65,1.41,31.38,311.79
1565.69,1683.94,1.74,7.65,288.85
1478.89,1708.39,1.73,117.29,226.91
1411.58,1643.99,1.57,24.16,226.16
1345.03,1590.73,1.42,9.45,225.39
1262.48,1546.16,1.48,1.87,244.47
1176.42,1505.07,1.47,41.08,244.48
1091.48,1461.74,1.47,136.43,243.84
1006.11,1421.81,1.6,5.71,247.88
915.79,1392.07,1.41,91.02,257.59
822.07,1376.2,1.5,186.24,262.96
730.94,1371.11,1.47,58.88,273.13
676.98,1375.74,1.45,113.1,98.95
769.89,1369.39,1.57,19.89,88.44
799.92,1299.01,1.45,55.75,173.46
811.35,1204.27,1.73,4.88,173.77
821.41,1112.04,1.58,92.65,173.77
831.49,1019.67,1.47,185.58,173.77
833.97,954.87,0.0,25.23,174.08
850.29,905.64,0.0,1.65,174.44
880.19,880.17,1.63,193.98,162.13
909.22,790.19,1.42,99.43,162.12
937.9,701.4,1.53,6.12,161.93
1027.57,703.19,1.44,109.42,83.62
1121.68,713.76,1.4,14.88,83.59
1217.04,723.42,1.6,25.57,84.38
1309.09,732.77,1.7,81.76,83.88
1404.32,743.03,1.51,32.16,83.5
1454.2,737.93,0.03,7.99,353.63
1526.42,752.86,1.51,91.0,83.66
1619.42,762.92,1.64,6.94,74.79
1704.72,764.29,1.54,15.19,83.67
1773.06,797.47,1.73,74.99,353.49
1759.66,888.67,1.58,90.63,354.57
1749.31,981.6,1.67,13.07,306.6
1736.46,1044.84,0.0,0.02,354.08
1750.96,1108.91,1.58,49.48,354.61
1742.09,1202.99,1.72,143.98,354.61
1733.81,1296.78,1.53,77.87,354.99
1736.56,1378.75,1.64,16.95,353.9
1728.63,1473.2,1.69,72.96,355.52
1695.4,1535.02,1.62,8.45,354.91
1632.79,1574.24,0.0,9.81,273.86
1595.15,1624.25,1.64,9.29,287.42
1513.68,1633.67,1.51,2.92,292.31
1582.97,1626.73,1.59,21.66,107.42
1673.92,1603.45,1.69,4.3,98.83
1687.84,1528.81,1.44,10.51,177.82
1696.3,1434.03,1.41,23.3,174.4
1715.22,1343.07,1.55,1.43,184.4
1727.43,1252.18,1.43,78.26,174.99
1736.0,1158.5,1.71,46.5,174.61
1744.85,1064.87,1.47,140.54,174.51
1738.97,1007.55,1.61,5.84,179.95
1753.97,939.9,1.59,39.07,174.21
1766.71,847.44,1.74,24.62,173.49
1774.57,751.72,1.74,17.92,180.5
1777.41,717.75,1.71,1.44,352.75
1772.11,811.4,1.43,61.05,353.49
1758.82,904.27,1.46,75.01,354.57
1741.04,989.78,0.06,0.19,354.56
1737.1,1044.83,0.0,0.1,354.08
1750.86,1110.0,1.54,50.57,354.61
1742.01,1203.84,1.62,144.83,354.61
1733.9,1295.77,1.47,76.85,354.99
1736.38,1380.42,1.62,18.61,353.9
1728.47,1475.16,1.49,74.92,355.52
1695.28,1536.35,1.5,7.12,354.91
1610.65,1550.01,1.53,0.65,5.79
1693.55,1546.71,1.66,2.45,42.38
1732.17,1557.28,1.57,7.3,195.53
1816.06,1555.58,1.56,82.89,84.79
1909.08,1564.06,1.48,176.3,84.79
1997.95,1571.5,1.63,60.72,84.56
2092.35,1580.49,1.53,155.54,84.56
2114.35,1500.03,1.42,79.86,173.16
2096.0,1582.12,1.66,159.33,264.56
2002.44,1573.21,1.63,65.35,264.56
1912.02,1563.96,1.53,3.86,263.45
1819.01,1557.13,1.74,85.97,264.79
1725.15,1546.07,1.61,6.87,253.6
1758.77,1550.36,1.49,25.36,84.79
1853.1,1558.95,1.56,120.09,84.79
1943.18,1566.28,1.68,5.7,84.56
2036.4,1575.16,1.44,99.34,84.56
2109.65,1590.24,1.53,1.79,81.36
2095.63,1582.08,1.48,158.96,264.56
2002.13,1573.18,1.46,65.04,264.56
1912.15,1564.1,1.45,2.89,317.19
1816.88,1556.94,1.73,83.83,264.79
1723.07,1545.46,1.51,4.7,253.6
1724.59,1519.55,1.48,26.16,354.59
1719.89,1533.24,1.57,6.31,342.89
1798.19,1553.95,1.57,64.95,84.79
1893.61,1562.65,1.7,160.76,84.79
1904.06,1632.44,1.7,15.33,338.17
1869.81,1718.95,1.68,70.67,338.13
1837.15,1806.54,1.69,164.39,343.98
1824.02,1898.56,1.53,48.38,353.34
1776.99,1944.75,1.53,29.01,262.26
1687.76,1914.52,1.62,123.56,233.22
1653.33,1947.38,1.46,62.33,353.93
1643.69,2035.11,1.59,0.86,350.98
1626.19,2126.96,1.72,152.96,346.7
1620.44,2162.84,1.43,116.54,174.43
1636.92,2070.49,1.58,31.58,170.98
1648.21,1983.43,1.62,25.95,173.93
1660.85,1901.8,1.53,2.96,263.72
1598.84,1835.38,1.59,76.98,226.7
1531.5,1770.62,1.62,70.42,225.95
1463.53,1705.41,1.68,18.34,226.93
1394.53,1639.39,1.41,113.86,227.82
1349.1,1573.72,1.49,7.34,172.39
1360.99,1480.9,1.62,22.4,173.42
1371.63,1387.82,1.5,116.1,173.71
1378.19,1306.55,0.0,4.32,173.72
1388.8,1218.24,1.46,12.72,173.57
1397.34,1124.19,1.72,46.46,173.81
1407.8,1031.8,1.74,139.33,172.55
1381.56,987.37,1.64,14.45,264.64
1288.1,978.6,1.73,108.32,264.64
1195.09,969.16,1.61,16.35,264.46
1101.14,960.05,1.41,110.74,264.46
1008.14,950.1,1.67,19.15,261.99
914.77,936.96,1.66,113.44,261.99
860.74,971.18,1.58,3.41,84.28
853.43,1062.7,1.44,89.33,353.51
842.83,1155.96,1.65,183.19,353.51
839.79,1176.99,1.62,204.42,173.51
850.6,1081.93,1.73,108.75,173.51
861.14,989.22,1.5,15.45,173.51
881.47,928.83,1.7,17.83,158.88
883.05,869.2,1.63,182.65,162.13
911.91,779.74,1.43,88.66,162.12
944.96,692.65,1.65,4.24,89.94
1039.45,703.88,1.71,97.55,83.59
1133.52,714.45,1.47,3.05,83.59
1099.39,786.76,1.62,37.63,310.1
1136.07,756.25,1.52,4.42,174.19
1195.28,721.92,1.68,47.37,84.38
1290.22,731.39,1.54,100.68,83.88
1385.53,741.61,1.63,4.81,83.88
1434.18,789.37,1.44,27.96,353.31
1426.94,882.35,1.55,12.86,353.72
1401.57,958.93,1.44,0.85,315.62
1410.86,1020.09,0.0,0.09,82.55
1411.31,1078.46,1.41,55.49,353.81
1401.97,1172.76,1.4,2.17,356.71
1392.38,1266.29,1.73,29.54,353.55
1383.56,1355.21,1.52,43.93,354.92
1373.77,1448.26,1.4,137.48,353.41
1393.56,1521.71,1.6,97.89,68.27
1481.19,1556.64,1.52,3.54,68.27
1517.56,1636.68,1.7,0.96,21.22
1523.26,1655.16,1.64,2.06,200.6
1602.64,1620.56,1.72,1.04,107.42
1681.1,1590.15,1.53,10.09,177.46
1689.97,1499.94,1.68,18.89,174.4
1699.09,1405.54,1.4,51.93,174.4
1721.6,1318.8,1.71,11.38,175.01
1729.81,1225.03,1.67,105.52,174.99
1738.72,1129.59,1.54,75.53,174.61
1734.81,1054.5,0.0,14.72,174.08
1776.78,1036.68,0.0,3.27,351.03
1850.26,1045.71,1.47,85.92,264.09
1769.89,1028.13,1.62,0.34,263.21
1745.42,1072.4,1.43,133.1,354.51
1736.49,1166.95,1.72,38.12,354.61
1727.94,1261.06,1.53,69.46,354.99
1711.06,1350.03,1.75,49.76,317.45
1696.71,1442.94,1.66,14.49,354.4
1687.41,1538.34,1.48,1.71,267.14
1679.99,1625.62,1.5,10.57,343.07
1600.31,1670.9,1.59,33.08,290.16
1510.68,1703.46,1.48,21.58,291.39
1437.65,1697.6,0.15,0.08,201.25
1352.05,1727.68,1.4,4.26,289.53
1347.69,1796.38,1.56,8.17,338.5
1313.16,1884.05,1.65,102.39,338.5
1278.13,1972.97,1.67,74.46,338.5
1243.4,2061.13,1.69,69.19,338.5
1208.51,2149.71,1.48,33.42,338.51
1173.69,2237.64,1.67,63.38,339.23
1137.1,2323.65,1.72,156.77,311.59
1108.15,2320.49,1.68,9.95,75.16
1162.16,2264.46,1.61,92.34,159.26
1195.98,2176.91,1.5,5.57,158.12
1230.59,2090.17,1.74,100.9,158.5
1264.71,2003.53,1.7,7.78,158.5
1299.27,1915.79,1.49,13.5,158.5
1333.6,1828.68,1.48,43.38,158.5
1361.16,1749.42,1.44,23.28,224.96
1407.05,1706.26,1.74,29.89,110.08
1481.9,1722.85,1.5,6.38,45.85
1565.07,1688.75,1.45,6.17,108.81
1651.95,1653.01,1.47,28.51,131.81
1705.77,1613.43,1.64,8.72,172.01
1740.43,1548.69,1.68,6.95,84.79
1807.23,1556.06,1.49,74.14,264.79
1714.94,1544.76,0.2,0.07,261.47
1726.0,1458.53,1.64,58.61,173.66
1735.31,1363.87,1.57,2.08,185.34
1732.91,1285.12,1.57,66.33,174.99
1741.19,1192.12,1.44,133.24,174.61
1749.97,1098.93,1.42,39.64,174.61
1734.31,1053.12,1.5,1.16,174.08
1742.15,986.11,1.53,4.64,126.6
1758.27,896.51,1.45,82.7,174.57
1771.68,803.85,1.74,68.49,173.49
1780.35,733.01,1.4,0.68,299.05
1732.89,777.07,1.46,4.64,263.66
1639.42,766.7,1.73,38.14,263.67
1545.98,756.32,1.63,71.18,263.66
1452.83,747.82,1.66,4.08,339.01
1432.94,746.96,1.7,3.27,263.46
1340.07,736.73,1.74,50.54,263.88
1245.92,727.05,1.62,5.87,264.29
1155.34,717.34,1.41,87.57,264.38
1062.62,707.13,1.51,74.21,263.59
968.16,696.66,1.64,169.08,263.78
920.37,755.61,1.56,63.1,342.12
891.39,845.42,1.54,157.46,342.12
872.72,899.42,0.0,2.71,252.44
828.69,937.84,1.4,21.77,266.3
783.45,949.64,1.43,14.56,83.72
834.83,994.89,1.51,210.57,353.77
824.47,1089.89,1.66,115.0,353.77
814.29,1183.22,1.68,21.12,353.77
803.72,1277.04,1.58,78.02,353.46
808.41,1357.23,1.54,3.23,83.63
891.08,1380.08,1.66,70.22,77.58
982.62,1407.25,1.5,165.64,71.2
1067.42,1442.93,1.62,58.85,65.51
1151.53,1485.02,1.47,152.87,62.35
1236.31,1526.57,1.48,17.11,64.47
1320.58,1569.22,1.66,54.12,62.24
1391.92,1622.24,1.58,2.03,34.68
1459.92,1688.63,1.43,89.94,46.16
1536.74,1688.66,1.72,1.13,199.66
1472.14,1721.01,1.54,33.45,226.19
1392.79,1712.83,1.65,45.53,290.08
1357.38,1761.46,1.47,18.83,322.86
1321.96,1847.73,1.65,53.14,338.5
1287.69,1934.74,1.53,51.09,338.5
1253.86,2020.61,1.49,98.31,338.5
1218.99,2109.13,1.43,3.17,338.5
1163.13,2156.39,1.48,64.38,255.13
1071.86,2132.2,1.43,49.9,255.25
991.58,2099.34,1.74,7.16,165.47
1072.27,2130.33,1.65,49.82,75.25
1162.99,2155.03,1.41,63.9,75.13
1218.38,2107.21,1.49,4.73,158.5
1253.09,2019.06,1.61,99.47,158.5
1287.94,1932.34,1.53,53.41,158.5
1322.56,1844.45,1.64,56.41,158.5
1358.04,1756.66,1.68,4.37,224.94
1398.85,1709.94,1.46,38.85,110.08
1477.35,1720.93,1.62,0.49,113.02
1560.38,1691.01,1.44,11.34,108.27
1647.98,1657.41,1.46,34.4,131.81
1714.74,1628.71,1.43,171.74,83.72
1808.45,1639.02,1.72,77.46,83.72
1894.62,1633.59,1.74,8.43,157.48
1931.85,1563.47,1.67,2.62,130.19
2023.7,1574.59,1.46,86.64,84.56
2106.08,1582.21,0.01,4.88,83.18
2121.99,1516.91,1.73,98.01,173.16
2134.29,1423.46,1.71,3.1,148.9
2177.36,1406.01,1.43,26.3,83.45
2203.03,1408.96,1.72,52.13,263.45
2129.04,1407.18,0.17,0.02,358.39
2048.06,1402.29,1.53,95.21,265.28
1955.64,1387.46,1.61,0.28,233.42
1920.77,1358.6,1.52,12.68,235.96
1828.89,1340.65,1.6,96.1,263.47
1733.97,1334.2,1.57,0.99,271.45
1736.8,1240.63,1.51,21.66,174.99
1745.46,1146.76,1.69,87.68,174.61
1753.59,1058.49,0.15,0.1,264.44
1738.84,999.42,0.0,1.79,174.56
1756.02,919.76,1.42,59.33,174.21
1807.18,884.11,1.68,96.71,83.99
1883.88,892.18,1.68,19.57,83.99
1969.91,900.07,1.44,6.45,108.12
1982.99,807.16,1.58,87.28,160.65
2069.14,808.63,1.42,88.5,83.63
2162.52,818.68,1.71,3.98,83.9
2252.84,831.65,0.0,19.86,265.05
2159.14,818.32,1.69,7.38,263.9
2064.96,808.17,1.66,92.7,263.63
1981.36,809.87,1.56,84.19,340.65
1965.23,899.35,1.59,3.11,264.15
1871.91,889.64,1.45,31.75,263.99
1779.4,879.95,1.54,124.76,264.29
1752.98,949.7,1.55,29.22,354.21
1739.27,1019.27,1.41,1.12,353.93
1744.36,1076.65,1.5,128.77,354.51
1735.45,1171.14,1.72,33.86,354.61
1727.06,1263.83,1.62,66.62,354.99
1708.33,1352.06,1.42,46.47,317.45
1695.87,1444.9,1.63,12.45,354.4
1688.89,1534.92,1.4,4.44,357.82
1668.0,1606.0,1.67,38.45,283.25
1577.6,1629.76,1.74,27.68,287.42
1495.26,1642.9,1.43,2.57,232.32
1530.18,1669.84,1.45,21.04,21.31
1473.86,1721.76,1.52,35.02,256.02
1394.37,1712.26,1.59,43.85,290.08
1358.76,1758.37,1.72,2.99,355.39
1322.64,1845.99,1.68,55.01,338.5
1288.02,1933.91,1.68,51.98,338.5
1254.37,2019.3,1.6,99.71,338.5
1219.57,2107.66,1.42,4.75,338.5
1162.72,2156.29,1.73,63.95,255.13
1205.42,2140.1,1.75,21.79,158.49
1238.31,2058.34,1.58,57.5,158.5
1272.51,1971.51,1.68,11.31,158.5
1307.27,1883.26,1.57,14.7,158.5
1342.43,1794.01,1.55,110.62,158.5
1357.4,1725.09,1.63,82.98,131.54
1443.47,1697.19,1.71,0.54,110.51
1522.16,1698.28,1.53,34.16,111.39
1610.51,1666.47,1.65,44.19,110.16
1680.61,1615.27,1.66,3.7,177.44
1688.37,1531.69,1.54,7.65,177.82
1696.58,1437.69,1.73,19.7,174.4
1714.07,1345.8,1.57,54.81,137.45
1727.67,1256.8,1.49,73.68,174.99
1735.98,1165.53,1.45,39.49,174.61
1744.85,1071.63,1.58,133.81,174.51
1709.92,1020.27,1.48,3.11,174.19
1756.0,1059.08,1.46,0.6,354.51
1746.83,1152.72,1.43,93.48,354.61
1738.34,1245.14,1.46,26.03,354.99
1731.95,1337.98,1.68,0.2,1.44
1823.66,1343.97,1.71,82.55,84.18
1917.32,1360.9,1.46,6.92,55.93
1925.3,1451.25,1.48,64.5,353.49
1915.66,1538.01,1.52,0.43,271.25
