x,y,speed,pos,angle
1292.96,1192.08,0.0,4.55,85.36
1375.3,1199.72,1.43,4.54,85.59
1396.15,1135.17,1.32,35.43,173.81
1405.1,1052.72,1.35,118.28,173.81
1398.09,987.12,1.23,3.73,172.08
1421.26,930.22,1.31,10.57,172.98
1430.63,848.79,1.32,46.63,173.72
1436.89,766.3,1.49,51.19,173.31
1393.1,766.63,1.35,20.86,346.43
1376.61,846.92,1.39,57.43,354.46
1347.16,907.44,1.37,43.92,353.6
1373.9,874.8,1.47,29.41,174.46
1383.03,792.65,1.24,3.86,147.59
1365.65,738.83,1.37,24.88,263.88
1284.14,730.09,1.33,106.85,263.88
1205.02,722.88,1.16,37.58,264.38
1127.36,714.4,1.28,9.17,263.59
1044.26,705.06,1.35,92.65,263.59
959.83,695.75,1.45,177.44,263.77
920.94,753.86,1.39,61.25,342.12
895.31,833.28,1.27,144.71,342.12
863.53,897.02,1.52,14.81,269.72
834.63,948.45,0.0,0.04,354.08
836.11,983.18,1.4,222.36,353.77
826.97,1067.01,1.49,138.02,353.77
817.89,1150.18,1.51,54.35,353.77
808.76,1233.11,1.46,23.84,353.46
799.5,1313.86,1.3,40.96,353.46
822.52,1369.81,1.51,1.0,82.96
904.39,1383.01,1.31,83.83,77.58
983.93,1407.69,1.24,167.02,71.2
1059.94,1439.53,1.47,50.63,65.51
1134.46,1476.08,1.3,133.6,62.35
1208.28,1513.18,1.42,216.25,64.49
1273.38,1502.46,1.53,0.94,86.2
1356.31,1511.23,1.36,7.84,84.56
1422.98,1533.43,1.48,66.22,68.27
1493.68,1570.88,1.26,2.01,358.99
1568.22,1556.01,1.44,73.43,103.73
1637.69,1554.25,1.4,6.18,175.04
1697.56,1526.32,1.37,18.77,85.36
1727.41,1474.41,1.51,5.18,175.52
1733.83,1392.24,1.25,30.54,173.9
1730.55,1319.28,1.51,100.56,175.01
1737.8,1236.57,1.42,17.54,174.99
1745.39,1154.31,1.24,95.2,174.61
1753.15,1072.25,1.35,12.78,174.5
1737.17,1033.18,1.41,0.2,174.06
1750.96,969.57,1.45,9.23,173.55
1759.09,887.94,1.37,91.3,174.57
1771.33,806.92,1.5,65.41,173.49
1774.92,726.6,1.36,7.69,173.39
1775.55,733.21,1.5,1.06,0.5
1736.75,777.5,1.45,0.74,263.66
1654.05,768.32,1.52,23.42,263.67
1571.62,759.17,1.34,45.38,263.66
1489.14,750.01,1.46,128.36,263.66
1421.84,745.68,1.32,14.44,263.46
1386.33,799.69,1.28,2.49,354.46
1384.44,825.73,1.41,28.59,174.46
1397.1,744.51,1.51,3.28,152.65
1434.23,788.96,1.49,28.38,353.31
1428.27,870.21,1.29,25.07,353.72
1410.72,941.64,1.34,23.19,264.32
1394.44,1017.34,1.31,1.39,354.08
1414.22,1051.73,1.32,28.57,353.81
1405.25,1134.38,1.53,111.79,353.81
1397.96,1216.99,1.25,12.05,353.55
1389.2,1300.17,1.28,3.08,21.49
1382.34,1369.01,1.33,57.79,354.92
1373.22,1453.08,1.43,142.34,353.41
1395.98,1510.28,1.53,14.43,83.69
1478.97,1519.59,1.42,16.37,83.34
1561.26,1528.69,1.46,13.8,82.57
1644.15,1533.85,1.24,39.95,85.73
1689.84,1501.24,1.32,17.58,174.4
1697.88,1417.86,1.31,39.56,174.4
1715.39,1338.33,1.47,1.81,173.72
1726.84,1259.02,1.26,71.4,174.99
1734.23,1177.19,1.33,27.72,174.61
1742.01,1094.8,1.26,110.48,174.61
1735.28,1049.97,1.45,4.39,174.08
1788.96,1027.41,1.48,10.9,83.71
1795.82,1029.45,1.44,3.86,263.71
1736.98,1046.06,1.41,8.46,354.08
1741.06,1118.44,1.42,86.86,354.61
1733.31,1200.6,1.51,4.33,354.61
1726.08,1282.35,1.43,48.09,354.99
1706.42,1358.01,1.36,39.91,343.65
1696.96,1440.38,1.49,17.05,354.4
1689.34,1523.0,1.51,16.37,357.82
1681.71,1601.89,1.24,2.21,346.27
1602.07,1622.08,1.52,2.04,287.42
1523.63,1646.69,1.49,84.25,287.42
1514.43,1674.77,1.41,15.12,289.5
1509.01,1663.94,1.45,14.53,108.2
1501.51,1597.2,1.45,2.29,200.52
1448.66,1543.67,1.37,38.56,248.27
1378.64,1512.89,0.38,0.46,290.12
1374.16,1439.31,1.53,128.56,173.41
1382.75,1357.09,1.29,45.87,174.92
1389.83,1279.99,1.48,3.48,173.59
1399.42,1198.31,1.41,12.48,173.55
1406.6,1115.96,1.33,93.31,173.81
1415.92,1033.85,1.25,10.6,172.39
1405.18,1021.23,1.29,5.75,271.61
1401.79,956.3,1.41,2.02,172.15
1426.16,889.46,1.4,5.72,173.72
1432.08,807.29,1.25,9.93,173.31
1415.46,744.95,1.39,20.86,263.5
1370.22,793.15,1.42,9.7,264.46
1287.52,785.13,1.35,92.79,264.46
1236.98,802.29,1.23,32.59,174.47
1238.97,726.86,1.41,3.4,264.38
1156.4,718.73,1.35,86.38,264.38
1074.94,709.8,1.34,61.69,263.59
992.31,700.58,1.24,144.69,263.78
930.5,699.33,1.52,195.66,341.86
904.93,778.46,1.32,112.5,342.12
879.96,855.85,1.39,31.17,342.12
846.5,920.96,1.24,4.48,343.2
849.56,969.38,0.0,0.03,83.09
863.65,978.48,1.44,4.49,353.51
854.37,1060.14,1.35,86.67,353.51
845.05,1142.1,1.28,169.17,353.51
835.69,1224.48,1.24,12.29,353.5
827.07,1300.17,1.36,35.21,353.52
825.83,1375.37,1.28,182.61,82.96
907.55,1388.95,1.27,99.74,77.59
987.0,1414.14,1.3,16.39,71.2
1063.22,1446.65,1.5,168.43,65.51
1138.26,1483.85,1.52,84.71,62.36
1212.5,1520.88,1.45,1.72,64.48
1287.33,1557.51,1.44,39.17,62.25
1357.52,1601.81,1.34,31.69,45.18
1416.75,1658.71,1.3,84.43,46.16
1476.24,1715.54,1.42,2.13,46.93
1535.98,1773.17,1.52,65.42,45.95
1595.59,1830.57,1.29,82.64,46.7
1656.12,1887.12,1.26,15.55,46.7
1662.68,1900.19,0.0,2.92,83.36
1730.66,1933.99,1.42,76.36,76.88
1812.49,1947.79,1.43,8.51,84.03
1895.43,1954.44,1.48,54.07,85.84
1977.62,1958.16,1.47,84.59,88.95
2060.33,1956.31,1.5,1.83,92.93
2075.11,2009.87,1.32,40.7,181.68
2042.97,1958.57,1.44,19.27,273.24
1960.09,1959.12,1.42,102.08,268.95
1878.07,1954.46,1.27,71.38,265.84
1795.52,1947.27,1.38,10.39,262.24
1714.27,1928.87,1.39,93.55,245.25
1663.98,1901.5,1.49,5.48,263.72
1616.84,1852.35,1.48,52.24,226.7
1556.98,1795.26,1.32,34.98,225.95
1497.93,1738.14,1.4,117.14,225.95
1434.74,1697.5,1.45,0.87,290.08
1357.78,1725.63,1.51,82.81,290.08
1291.9,1700.04,1.33,54.82,236.1
1255.67,1758.12,1.31,65.22,341.57
1209.38,1819.85,1.33,46.97,328.56
1147.5,1863.24,1.41,92.12,342.1
1129.09,1944.65,1.51,8.54,347.75
1054.92,1940.98,1.47,295.69,258.47
974.65,1924.6,1.33,213.77,258.47
892.45,1907.83,1.46,129.87,258.47
812.37,1891.49,1.27,48.14,258.47
772.81,1783.31,1.5,250.9,174.09
781.35,1700.87,1.23,168.02,174.09
790.02,1619.29,1.44,85.98,173.5
799.48,1536.28,1.52,2.43,173.5
808.69,1455.08,1.25,78.01,173.56
817.99,1373.55,1.43,2.68,173.01
826.68,1292.27,1.31,27.4,173.52
833.88,1229.06,1.37,17.06,173.5
843.28,1146.33,1.37,173.56,173.51
852.62,1064.19,1.33,90.9,173.51
861.96,981.97,1.52,8.15,173.51
840.22,937.42,1.52,1.39,162.96
825.57,886.57,1.3,7.66,263.81
852.0,928.35,1.24,4.22,83.11
883.82,931.96,1.3,144.78,81.99
963.93,943.23,1.33,63.89,81.99
1045.27,953.99,1.3,166.94,84.46
1127.15,961.93,1.34,84.67,84.46
1209.65,969.93,1.31,1.78,84.46
1293.18,977.79,1.5,103.33,84.64
1376.58,985.62,1.4,19.57,84.64
1445.98,998.21,1.43,4.33,83.72
1528.98,1007.35,1.3,87.83,83.72
1611.93,1016.48,1.27,171.28,83.72
1694.23,1025.54,1.4,254.07,83.72
1769.0,1026.73,1.41,0.14,83.21
1841.86,1043.55,1.3,94.49,84.09
1923.86,1052.04,1.26,12.05,84.09
1986.21,1058.55,1.39,4.56,60.88
2068.6,1068.18,1.32,86.54,84.26
2150.13,1076.37,1.23,4.61,84.26
2225.21,1079.69,1.42,28.11,140.84
2156.23,1080.01,0.8,3.88,174.98
2075.84,1070.2,1.26,79.14,264.26
1992.38,1061.81,1.51,163.02,264.26
1929.47,1053.91,1.23,6.28,264.09
1846.26,1045.3,1.54,89.93,264.09
1771.19,1031.06,1.34,1.72,174.57
1736.08,1054.7,1.5,14.65,354.08
1740.38,1125.63,1.42,79.63,354.61
1731.73,1207.36,1.46,1.59,323.86
1725.55,1288.38,1.35,42.03,354.99
1704.2,1365.55,1.41,32.18,343.65
1696.2,1448.14,1.29,9.26,354.4
1689.06,1530.32,1.48,9.05,357.82
1614.64,1533.82,1.45,10.47,270.46
1544.54,1552.27,1.39,0.74,285.01
1503.4,1598.62,1.31,0.29,20.52
1509.12,1613.83,1.53,3.4,20.61
1537.92,1691.9,1.33,2.18,335.53
1463.77,1712.99,1.34,21.86,226.19
1393.84,1712.45,1.33,44.41,290.08
1321.97,1724.01,1.51,16.23,230.95
1254.11,1675.98,1.27,28.51,241.71
1181.29,1638.89,1.23,110.33,243.68
1107.23,1601.97,1.27,2.34,253.63
1083.18,1668.31,1.51,23.96,15.85
1091.8,1625.44,1.43,8.03,154.0
1154.39,1624.15,1.52,140.99,63.68
1228.97,1661.05,1.4,57.72,63.68
1299.65,1704.26,1.36,46.06,50.95
1364.85,1721.68,1.38,74.81,110.08
1438.88,1697.02,0.0,0.01,21.25
1392.45,1645.08,1.24,15.28,226.41
1342.14,1584.42,1.44,1.4,152.23
1352.64,1582.73,1.37,3.1,82.38
1406.96,1637.78,1.42,16.53,46.16
1467.3,1695.72,1.36,100.17,46.16
1539.15,1691.4,1.49,3.86,108.23
1617.48,1663.23,1.49,51.84,110.16
1687.53,1621.0,1.53,18.95,86.2
1768.03,1634.57,1.24,118.12,83.72
1850.65,1643.71,1.32,34.99,83.29
1910.53,1615.76,1.49,1.38,61.47
1993.58,1625.76,1.5,73.07,83.28
2076.01,1635.48,1.39,156.07,83.28
2099.24,1692.64,1.36,9.84,353.61
2099.58,1769.59,1.47,32.99,81.6
2095.42,1720.94,1.5,2.5,173.64
2104.77,1639.95,1.36,2.14,190.42
2024.8,1630.08,1.3,104.58,263.28
1943.03,1620.45,1.32,22.25,263.28
1884.36,1647.03,1.34,1.12,263.32
1802.53,1637.73,1.49,83.49,263.72
1719.91,1628.63,1.52,166.6,263.72
1661.38,1645.65,1.28,16.28,289.34
1588.42,1681.4,1.41,35.39,290.16
1510.77,1710.3,1.25,29.44,291.39
1445.21,1697.37,1.53,1.29,269.33
1369.29,1721.42,1.27,70.54,290.08
1384.29,1768.91,1.51,17.63,47.97
1432.36,1813.97,1.38,83.48,227.97
1369.95,1758.19,1.49,10.56,227.97
1387.56,1713.38,1.49,50.63,110.08
1431.45,1682.2,1.42,69.12,226.42
1384.06,1621.65,1.27,4.31,135.19
1366.41,1551.7,1.23,71.64,174.75
1417.08,1517.76,1.42,35.97,83.07
1368.86,1485.23,1.34,174.77,173.41
1378.37,1402.59,1.24,91.6,173.71
1386.06,1319.88,1.27,8.53,174.92
1391.8,1265.74,1.43,29.05,173.55
1400.74,1182.95,1.26,12.41,176.71
1408.37,1099.69,1.39,76.93,173.81
1417.12,1022.36,0.13,0.02,262.55
1398.13,986.79,1.24,4.06,172.08
1421.24,942.66,0.0,4.55,82.4
1477.89,953.54,1.37,262.36,84.29
1560.67,961.83,1.34,179.17,84.29
1644.14,970.18,1.5,95.28,84.29
1726.19,978.39,1.52,12.82,84.29
1737.9,1042.08,1.5,3.0,354.06
1751.78,1100.29,1.52,40.82,354.61
1744.11,1181.55,1.24,122.44,354.61
1736.75,1263.28,1.53,44.24,354.99
1732.84,1344.13,1.34,3.07,30.57
1732.24,1419.76,1.46,19.38,353.66
1722.79,1503.53,1.35,22.5,353.66
1723.1,1483.35,1.46,2.48,173.66
1732.37,1399.87,1.48,38.22,173.9
1729.28,1326.48,1.35,107.85,175.01
1736.55,1243.48,1.33,24.53,174.99
1744.0,1162.27,1.25,103.25,174.61
1751.88,1078.79,1.46,19.41,174.5
1737.46,1030.74,1.45,2.66,196.79
1799.82,1039.2,1.48,136.76,84.09
1883.06,1047.82,1.43,53.07,84.09
1956.96,1045.08,0.79,0.65,143.56
2032.82,1043.38,1.35,40.77,83.75
2115.76,1052.47,1.32,124.2,83.75
2127.4,1055.03,1.49,136.05,263.75
2044.49,1045.95,1.46,52.64,263.75
1968.5,1047.43,1.42,0.07,264.31
1893.65,1050.2,1.46,42.29,264.09
1810.75,1041.62,1.24,125.63,264.09
1740.92,1024.96,1.43,3.06,263.66
1754.02,1076.58,1.44,17.0,354.5
1746.8,1153.04,1.44,93.81,354.61
1738.69,1226.41,1.42,7.33,354.99
1731.47,1308.88,1.29,90.12,354.95
1734.82,1382.98,1.43,21.3,353.9
1725.81,1466.01,1.46,66.05,353.66
1717.49,1544.43,1.39,2.54,83.96
1800.06,1554.76,1.5,66.88,84.79
1882.2,1562.25,1.47,149.36,84.79
1907.84,1613.87,1.31,4.53,66.92
1989.77,1624.67,1.51,69.15,83.28
2072.18,1634.38,1.53,152.14,83.28
2024.47,1642.11,1.45,68.14,264.01
