x,y,speed,pos,angle
1758.51,1026.84,1.18,0.44,263.62
1735.9,1055.34,1.22,11.37,88.42
1753.07,1086.58,1.17,27.05,354.61
1746.67,1154.43,1.17,95.2,354.61
1756.29,1209.32,1.07,12.31,83.85
1825.61,1216.8,1.19,82.03,83.85
1894.59,1224.23,1.21,151.4,83.85
1942.97,1206.51,1.08,20.41,173.94
1950.07,1139.59,1.09,87.71,173.94
1962.54,1079.01,1.05,1.05,11.13
1955.07,1147.03,1.14,67.28,353.94
1948.52,1214.84,1.12,135.41,353.94
1903.31,1234.83,1.22,34.03,263.85
1835.46,1227.51,1.14,102.27,263.85
1767.12,1220.14,1.08,171.01,263.85
1736.44,1259.44,1.05,40.44,354.99
1730.39,1328.45,1.2,109.71,355.01
1665.85,1327.17,1.06,63.0,263.5
1598.18,1319.86,1.06,3.87,264.25
1528.97,1313.0,1.14,137.94,264.76
1460.56,1306.73,1.25,69.24,264.76
1391.54,1300.77,1.23,2.59,264.76
1331.69,1302.97,1.06,44.85,263.72
1263.49,1295.47,1.16,10.28,263.72
1268.35,1294.72,1.08,5.53,83.72
1293.88,1251.31,1.17,0.79,174.64
1360.13,1237.38,1.07,25.54,99.0
1391.84,1191.35,1.27,7.74,173.59
1397.31,1124.48,1.06,46.17,173.81
1404.61,1057.18,1.23,113.8,173.81
1394.64,1009.17,1.07,9.53,174.08
1406.48,976.57,1.06,5.47,214.38
1399.27,1019.53,1.27,12.62,91.07
1403.64,1077.98,1.24,93.03,353.81
1396.28,1145.78,1.21,24.91,353.81
1390.59,1213.75,1.15,17.39,353.57
1382.89,1281.88,1.23,14.44,353.55
1377.48,1329.6,1.24,174.63,354.93
1371.11,1398.34,1.16,105.58,353.71
1363.38,1465.75,1.18,37.72,353.42
1355.19,1532.96,1.09,48.54,352.39
1347.32,1592.57,1.26,6.51,49.71
1390.95,1642.77,1.19,12.6,46.41
1440.85,1689.38,1.16,80.88,46.42
1390.49,1713.67,1.25,47.98,290.08
1357.46,1743.9,1.18,16.75,44.96
1346.73,1798.83,1.23,10.8,338.5
1321.81,1862.09,1.25,78.79,338.5
1296.9,1925.32,1.06,23.23,338.5
1271.26,1989.43,1.17,5.83,338.51
1246.61,2052.98,1.16,60.43,338.5
1220.97,2117.08,1.2,3.51,338.4
1208.16,2176.29,1.17,69.47,75.15
1273.81,2193.7,1.25,1.55,75.15
1332.28,2216.95,1.2,3.87,345.66
1374.22,2221.26,1.2,11.16,72.2
1408.36,2170.2,1.19,9.97,152.36
1463.16,2177.18,1.02,155.78,105.19
1502.62,2125.15,1.2,87.84,150.71
1536.23,2065.24,1.13,19.14,150.71
1571.49,2007.62,1.07,29.53,150.7
1614.09,2004.74,1.07,34.49,45.76
1646.85,2002.24,1.04,7.1,173.93
1653.96,1935.38,1.03,74.33,173.93
1657.22,1888.23,0.0,15.15,136.71
1666.84,1847.48,1.18,33.19,173.95
1674.07,1779.28,1.13,101.77,173.95
1681.38,1710.37,1.2,36.11,173.95
1688.49,1642.03,1.09,0.95,173.96
1681.04,1591.51,1.1,8.73,177.46
1687.87,1528.09,1.19,11.23,177.82
1693.85,1460.41,1.04,58.49,174.4
1700.41,1392.9,1.07,4.86,174.93
1720.43,1330.62,1.05,6.79,175.01
1726.57,1262.08,1.13,68.33,174.99
1732.64,1194.06,1.09,10.78,174.61
1739.12,1125.42,1.2,79.72,174.61
1745.42,1057.53,1.14,1.13,174.51
1739.94,1023.74,1.13,2.12,101.58
1799.52,1021.69,1.26,16.07,84.05
1868.13,1028.83,1.19,71.55,84.05
1936.4,1035.94,1.26,2.9,84.05
1911.5,1038.95,1.24,3.26,84.48
1896.51,1033.07,1.09,42.88,264.05
1827.9,1025.92,1.08,111.85,264.06
1768.29,1027.93,1.08,4.61,263.21
1741.46,986.56,1.2,3.82,128.26
1791.64,985.7,1.23,166.67,84.09
1861.16,992.9,1.14,96.77,84.09
1929.91,1000.01,1.18,27.66,84.09
1970.38,981.57,1.21,64.38,174.28
1976.83,913.64,1.12,5.52,174.32
1973.21,966.24,1.06,48.85,354.28
1936.27,1000.67,1.21,21.27,264.09
1868.04,993.61,1.05,89.87,264.09
1799.83,986.55,1.25,158.44,264.09
1740.4,989.79,0.05,0.12,354.56
1736.47,1044.76,0.24,0.1,354.08
1742.07,1100.98,1.23,104.33,354.61
1735.64,1169.08,1.15,35.93,354.61
1729.42,1236.83,1.25,93.72,354.99
1723.43,1305.2,1.16,25.1,354.99
1703.49,1365.69,1.04,31.86,343.65
1696.95,1433.91,1.11,23.49,354.4
1690.32,1502.94,1.16,15.94,354.4
1683.52,1564.47,1.09,35.85,357.46
1677.21,1632.4,1.15,1.82,19.34
1685.49,1683.68,1.21,63.09,353.95
1678.27,1750.57,1.13,1.16,353.95
1671.27,1817.84,1.02,63.13,353.95
1666.55,1883.25,1.24,0.67,263.54
1656.01,1922.11,1.22,87.75,353.93
1648.79,1990.04,1.17,19.43,353.93
1621.87,2000.7,1.12,36.39,225.76
1572.81,1953.02,1.06,30.84,225.91
1523.76,1906.92,1.23,13.43,225.92
1479.7,1872.59,1.07,26.81,223.86
1431.76,1824.62,1.06,94.74,227.97
1381.23,1779.08,1.15,162.79,227.97
1345.38,1802.27,1.11,14.5,338.5
1320.3,1865.93,1.13,82.92,338.5
1295.21,1929.6,1.07,27.84,338.5
1270.62,1993.22,1.24,9.66,344.46
1242.82,2048.65,1.25,68.17,338.5
1217.94,2111.8,1.05,0.3,338.5
1200.57,2173.22,1.14,6.34,345.16
1265.44,2191.48,1.07,10.21,75.15
1256.89,2243.56,1.25,49.19,332.26
1267.24,2191.96,1.25,8.35,255.15
1200.24,2174.54,1.06,1.49,298.53
1136.1,2157.16,1.03,53.22,255.13
1070.46,2139.78,1.03,5.5,255.25
1004.12,2122.46,1.17,1.23,255.25
938.2,2104.95,1.06,17.79,255.25
872.44,2087.64,1.26,7.14,255.24
806.47,2069.96,1.05,39.25,254.86
739.94,2052.35,1.17,108.08,255.87
721.45,2022.82,1.23,12.12,174.14
728.36,1955.36,1.05,15.45,174.17
735.29,1887.48,1.25,83.7,174.17
742.24,1819.42,1.05,0.11,174.29
749.63,1756.32,1.15,46.01,173.07
761.94,1689.63,1.27,46.27,175.33
767.57,1620.7,1.21,115.43,175.33
773.17,1552.23,1.22,184.14,175.33
778.9,1483.88,1.22,0.33,174.57
786.9,1416.01,1.2,63.71,173.3
794.33,1347.69,1.26,6.75,173.46
802.15,1279.51,1.2,75.38,173.46
810.14,1212.48,1.19,1.69,186.4
817.85,1144.69,1.13,59.81,173.77
825.2,1077.3,1.18,127.6,173.77
831.89,1010.1,1.09,195.13,173.77
809.83,966.46,1.02,4.07,263.98
787.93,923.11,1.12,4.41,264.57
774.18,920.59,1.02,0.76,84.69
798.78,963.92,1.08,4.18,83.86
834.38,999.08,1.11,206.36,353.77
826.78,1068.67,1.1,136.35,353.77
819.22,1138.02,1.09,66.59,353.77
811.79,1206.07,1.03,3.14,353.85
804.01,1274.56,1.21,80.52,353.46
796.18,1342.79,1.02,11.83,353.46
838.26,1371.75,1.2,16.83,82.96
905.89,1383.34,1.04,85.37,77.58
971.26,1403.38,1.04,153.66,71.2
1033.04,1427.27,1.1,21.07,65.51
1095.66,1456.66,1.18,90.23,63.85
1157.12,1487.95,1.26,159.17,62.35
1218.6,1516.68,1.13,3.26,173.89
1272.53,1502.4,1.12,1.79,86.24
1341.44,1510.0,1.16,14.16,63.57
1396.22,1522.77,1.17,95.02,68.27
1460.5,1547.7,1.11,26.08,68.27
1502.06,1595.02,1.23,4.13,20.52
1505.02,1637.96,1.11,1.07,256.6
1556.29,1635.1,1.22,49.62,107.42
1621.73,1615.68,1.1,0.08,104.99
1681.37,1612.64,1.16,6.36,357.44
1736.5,1631.1,1.23,149.84,83.72
1804.2,1638.56,1.04,81.73,83.72
1872.61,1646.29,1.09,12.88,83.29
1906.95,1597.3,1.04,13.58,171.64
1917.59,1536.2,1.22,2.78,260.8
1922.47,1470.43,1.14,45.1,173.49
1929.55,1402.74,1.2,113.26,173.49
1896.62,1353.56,1.12,8.98,263.47
1828.3,1345.73,1.22,77.75,263.47
1759.3,1338.69,1.24,147.11,264.18
1695.88,1330.59,1.04,93.22,263.65
1628.17,1322.88,1.12,25.08,263.5
1560.2,1316.26,1.13,3.4,264.63
1491.58,1309.57,1.2,100.39,264.76
1422.69,1303.26,1.18,31.21,264.76
1364.08,1297.51,1.16,71.06,263.72
1296.68,1290.11,1.19,3.26,263.72
1228.9,1283.3,1.21,39.82,263.72
1164.58,1279.45,1.1,133.25,263.73
1096.15,1271.94,1.23,64.41,263.73
1027.79,1264.79,1.15,6.35,263.69
960.23,1257.0,1.12,125.03,263.73
891.82,1249.49,1.02,56.21,263.73
833.47,1232.6,1.04,20.62,173.5
810.78,1203.55,1.08,0.53,173.77
818.22,1135.36,1.2,69.12,173.77
825.59,1067.85,1.04,137.03,173.77
833.0,999.93,1.13,205.36,173.77
800.43,965.38,1.19,2.39,263.86
790.78,940.44,0.0,12.1,264.81
810.71,936.03,1.24,3.71,86.3
858.33,927.32,0.0,0.03,75.25
892.99,933.25,1.26,135.52,81.99
960.39,942.74,1.08,67.46,81.99
1027.82,952.18,1.16,2.83,128.31
987.43,961.2,1.2,3.22,113.38
1025.23,953.15,1.12,1.81,261.99
957.72,943.65,1.05,69.98,261.99
889.73,934.09,1.13,138.63,261.99
887.6,910.64,0.0,0.01,174.98
878.72,891.78,1.27,3.05,265.23
885.11,835.74,1.2,51.89,162.12
895.1,808.92,1.18,80.49,342.12
873.88,874.71,1.17,11.36,342.13
889.86,901.42,1.23,9.38,354.98
918.42,937.48,1.06,109.76,81.99
986.18,947.01,1.15,41.32,81.99
1054.28,955.51,1.27,157.82,84.46
1123.14,962.19,1.14,88.64,84.46
1191.95,968.86,1.05,19.51,84.46
1259.64,974.65,1.18,137.02,84.64
1328.41,981.1,1.22,67.95,84.64
1398.05,988.61,1.24,2.14,37.78
1411.02,1019.47,0.0,0.01,82.55
1413.11,1067.9,1.25,44.78,353.81
1405.75,1135.71,1.15,113.07,353.81
1399.81,1203.06,1.09,3.0,353.6
1392.43,1271.54,1.02,34.75,353.55
1429.7,1303.26,1.25,38.2,84.76
1498.13,1309.53,1.16,106.91,84.76
1566.17,1315.82,1.04,4.29,84.59
1634.51,1322.96,1.2,31.38,83.5
1702.46,1330.68,1.04,99.78,83.7
1736.81,1366.13,1.27,4.45,5.34
1730.02,1433.97,1.18,33.75,353.66
1722.93,1502.33,1.05,21.3,353.66
1693.1,1521.76,0.0,0.0,271.07
1642.03,1534.97,1.22,37.93,265.73
1583.33,1542.25,1.22,3.65,285.01
1516.79,1562.22,1.23,25.93,289.59
1493.89,1606.35,1.15,8.41,293.47
1482.55,1613.67,1.09,2.53,201.05
1503.13,1565.72,1.23,39.98,109.59
1569.3,1544.68,1.19,17.67,105.01
1627.31,1532.59,1.22,23.09,85.73
1687.78,1530.43,1.18,8.88,177.82
1693.65,1462.42,1.21,56.47,174.4
1700.35,1393.59,1.1,4.18,174.93
1720.43,1330.64,1.08,6.77,175.01
1726.5,1262.81,1.08,67.59,174.99
1732.47,1195.89,1.16,8.94,174.61
1738.97,1126.98,1.26,78.16,174.61
1745.37,1059.46,1.12,145.98,174.51
1757.86,1025.85,1.13,1.41,83.62
1818.15,1023.62,1.18,2.34,84.2
1885.7,1030.66,1.05,53.87,84.05
1922.19,1041.26,1.25,14.11,264.48
1884.23,1023.14,1.07,7.59,84.5
1935.62,1039.28,1.25,0.04,174.37
1870.63,1030.37,1.07,68.9,264.05
1802.31,1023.27,1.15,13.13,264.05
1742.36,1025.12,1.19,1.22,263.66
1747.32,1055.79,0.0,0.01,84.44
1750.05,1118.61,1.03,59.22,354.61
1743.63,1186.64,1.2,127.55,354.61
1737.59,1253.69,1.07,34.61,354.99
1731.55,1322.54,1.24,103.73,355.01
1735.5,1382.67,1.09,20.93,353.9
1729.72,1451.08,1.23,50.82,355.52
1724.8,1517.37,1.24,28.35,354.59
1682.1,1546.55,1.26,30.85,269.51
1637.13,1573.95,1.2,5.46,273.86
1623.89,1616.51,1.03,1.79,284.99
1557.1,1636.19,1.2,49.17,287.42
1498.22,1644.07,1.17,2.47,293.48
1502.37,1599.51,1.07,4.22,200.52
1541.5,1563.92,1.08,45.59,107.68
1608.26,1547.82,1.23,1.14,99.15
1677.09,1545.23,1.17,25.84,89.51
1718.63,1529.12,1.13,12.5,266.09
1666.44,1546.42,1.17,15.2,269.51
1599.06,1550.78,1.22,104.7,280.27
1533.41,1567.83,1.08,36.7,287.68
1482.91,1552.16,1.2,4.81,220.73
1445.62,1506.41,1.1,6.75,173.82
1481.67,1550.72,1.17,6.71,40.73
1437.55,1585.72,1.02,54.23,297.51
1381.6,1625.04,1.18,0.18,315.19
1423.69,1674.82,1.05,58.42,46.42
1411.41,1705.35,1.05,25.48,290.08
1347.69,1729.23,1.06,8.89,289.53
1348.16,1782.2,1.05,5.19,338.58
1322.64,1845.99,1.08,55.0,338.5
1297.46,1909.93,1.05,77.75,338.5
1272.19,1974.09,1.26,8.8,338.5
1247.64,2036.4,1.09,81.33,338.5
1222.45,2100.35,1.12,12.6,338.5
1196.5,2163.54,1.23,6.73,273.39
1129.12,2147.37,1.25,29.19,255.13
1062.54,2129.75,1.03,40.26,255.25
1021.53,2095.48,1.23,24.51,255.32
963.56,2091.22,1.18,7.87,344.86
903.35,2087.83,1.08,16.59,255.25
836.47,2070.12,1.22,98.48,254.86
770.54,2052.28,1.04,30.2,254.86
719.66,2033.95,1.23,0.87,174.14
726.65,1965.79,1.08,4.9,174.17
733.68,1896.89,1.05,74.16,174.17
740.66,1828.55,1.21,40.84,174.17
747.87,1770.77,1.02,31.45,173.07
760.75,1704.19,1.16,31.66,175.33
766.44,1634.6,1.11,101.48,175.33
772.02,1566.32,1.26,170.0,175.33
777.6,1497.94,1.16,0.03,175.33
785.14,1430.97,1.07,48.66,173.3
793.22,1363.11,1.26,5.73,173.42
800.98,1295.33,1.12,59.53,173.46
808.67,1228.22,1.03,28.69,173.46
816.04,1161.26,1.02,43.14,173.77
823.44,1093.44,1.18,111.36,173.77
830.95,1024.61,1.05,180.61,173.77
850.03,969.47,1.04,2.31,231.67
847.27,916.2,1.09,4.22,163.2
859.4,897.64,1.06,10.69,89.72
884.92,865.48,1.1,178.55,162.13
905.46,799.76,1.11,109.69,162.12
926.8,733.62,1.21,40.2,162.12
966.96,695.88,1.13,170.35,83.78
1035.22,703.4,1.14,101.81,83.59
1102.96,711.01,1.06,33.76,83.59
1171.15,718.25,1.22,71.74,84.38
1239.2,724.96,1.15,3.36,84.38
1238.22,789.47,1.14,45.47,354.47
1260.74,783.18,1.16,119.63,84.46
1328.62,789.76,1.03,51.43,84.46
1389.34,781.06,1.1,35.7,161.18
1427.42,746.32,1.19,8.83,83.46
1432.3,805.4,1.1,11.82,353.31
1428.02,872.51,1.08,22.77,353.72
1419.98,940.24,1.23,0.47,352.35
1420.19,959.55,1.14,1.14,82.45
1440.0,989.74,1.21,4.84,354.37
1499.45,1004.74,1.02,58.19,83.72
1566.91,1012.17,1.05,126.06,83.72
1636.21,1019.8,1.1,195.78,83.72
1704.63,1027.33,1.17,264.61,83.72
1735.36,1055.47,1.25,13.31,354.08
1753.27,1084.4,1.02,24.86,354.61
1746.85,1152.53,1.21,93.29,354.61
1740.47,1220.78,1.04,1.57,354.99
1734.51,1288.84,1.17,69.9,354.99
1749.41,1337.66,1.23,157.04,91.43
1817.83,1343.37,1.1,88.41,84.18
1885.38,1350.98,1.07,20.44,83.47
1930.41,1391.43,1.17,124.63,2.38
1924.37,1459.37,1.22,56.31,353.49
1916.57,1527.66,1.12,7.43,353.52
1933.78,1562.13,1.16,2.2,30.0
1999.16,1571.61,1.05,61.93,84.56
1970.81,1570.2,1.14,33.58,264.56
1911.99,1567.11,1.07,4.29,0.87
1894.67,1633.48,1.05,8.55,337.48
1834.07,1641.2,1.2,51.76,263.72
1765.52,1633.65,1.22,120.72,263.72
1702.84,1634.88,1.27,10.87,341.73
1654.54,1652.41,1.06,26.17,311.81
1591.63,1680.9,1.27,32.2,290.16
1526.71,1704.06,1.24,12.33,291.39
1468.55,1717.57,1.1,28.48,226.19
1412.15,1705.76,1.13,24.92,290.08
1347.67,1729.23,1.14,8.91,289.53
1347.14,1782.91,1.15,2.99,327.23
1314.32,1767.73,1.18,14.2,75.12
1328.59,1778.13,1.23,16.09,70.34
1342.84,1741.94,1.22,20.0,224.94
1393.83,1711.77,1.24,44.18,110.08
1454.93,1703.63,1.17,9.0,46.53
1510.9,1702.69,1.18,22.07,111.39
1576.63,1678.91,1.09,8.09,110.16
1641.23,1654.86,1.2,18.34,131.79
1680.95,1607.76,1.17,11.22,177.44
1683.84,1539.5,1.24,1.86,178.03
1692.36,1475.62,1.25,43.24,180.42
1698.89,1407.63,1.07,49.83,174.4
1715.16,1342.3,1.17,2.2,184.4
1725.13,1278.45,1.19,51.89,174.99
1729.91,1210.74,1.11,3.82,174.44
1737.52,1142.41,1.23,62.66,174.61
1744.02,1073.55,1.09,131.82,174.51
1736.62,1038.52,1.26,3.23,174.06
1746.53,1060.83,1.08,144.72,354.51
1740.02,1129.48,1.25,75.76,354.61
1733.64,1197.14,1.02,7.8,354.61
1727.5,1266.14,1.07,64.36,354.99
