x,y,speed,pos,angle
1496.11,1667.92,1.29,2.02,109.40
1528.25,1667.98,1.23,2.00,66.54
1588.94,1673.71,1.30,21.45,110.16
1659.44,1638.87,1.26,42.50,109.33
1729.29,1630.31,1.19,157.09,83.72
1808.92,1639.08,1.42,76.99,83.72
1887.31,1647.02,1.33,6.66,107.36
1911.15,1571.15,1.40,0.31,172.13
1978.14,1570.25,1.32,40.87,84.56
2057.57,1577.82,1.35,120.67,84.56
2114.67,1577.94,1.34,159.72,173.16
2124.08,1499.44,1.26,80.34,173.16
2135.81,1420.94,1.46,0.14,148.90
2186.44,1414.19,1.30,36.27,83.83
2201.56,1407.50,1.44,50.50,263.45
2127.77,1406.68,1.39,0.49,358.39
2060.59,1402.04,1.26,107.73,265.28
1981.14,1395.47,1.44,27.65,265.28
1934.13,1362.26,0.00,0.05,265.16
1859.71,1342.89,1.28,126.89,263.47
1779.66,1334.33,1.40,46.62,264.17
1700.33,1330.44,1.29,97.63,263.65
1620.21,1321.97,1.33,17.07,263.50
1540.69,1314.07,1.35,149.71,264.76
1461.63,1306.83,1.31,70.32,264.76
1387.71,1299.37,0.00,0.03,263.54
1310.38,1291.61,1.30,17.04,263.72
1232.13,1283.01,1.20,42.99,263.72
1161.79,1287.52,1.47,15.22,263.73
1082.80,1278.84,1.45,94.69,263.73
1025.99,1297.87,1.22,22.74,353.45
1017.05,1375.73,1.29,101.11,353.45
1046.20,1433.27,1.34,35.54,65.51
1118.05,1467.66,1.28,115.18,63.85
1189.44,1504.19,1.28,195.38,64.49
1250.92,1500.97,1.33,18.43,86.19
1329.37,1506.21,1.38,8.65,86.20
1395.31,1522.40,1.40,96.00,68.27
1469.31,1551.90,1.38,16.34,68.27
1533.74,1566.39,1.42,37.45,107.68
1611.06,1547.37,1.24,3.97,99.15
1689.02,1545.33,1.23,37.77,89.51
1657.52,1546.34,1.43,6.28,269.51
1579.27,1554.63,1.21,84.49,283.73
1502.38,1577.73,1.40,4.12,287.68
1439.58,1540.74,1.31,48.09,248.27
1373.89,1508.54,1.30,3.96,264.29
1299.16,1505.45,1.40,29.09,266.20
1221.15,1500.82,1.45,49.83,353.89
1161.90,1491.90,1.23,165.25,242.35
1091.45,1456.02,1.40,86.17,243.85
1019.51,1422.51,1.35,6.79,245.51
945.76,1396.05,1.35,127.19,251.20
869.41,1376.89,1.35,48.33,262.96
800.44,1358.17,1.47,4.10,265.67
859.54,1379.54,1.22,148.65,82.96
937.60,1397.33,1.45,68.57,71.20
1012.80,1423.68,1.41,223.83,65.51
1084.57,1456.92,1.43,144.75,63.84
1155.08,1492.66,1.32,65.72,62.36
1225.95,1527.30,1.43,42.96,64.47
1298.12,1563.18,1.41,26.98,62.25
1363.20,1607.45,1.33,23.68,45.18
1420.68,1662.49,1.37,78.97,46.16
1479.37,1717.97,1.31,10.42,46.93
1536.80,1773.97,1.22,64.28,45.95
1594.33,1829.38,1.38,84.38,46.70
1652.19,1883.90,1.24,4.87,46.70
1683.90,1910.04,1.24,129.31,53.22
1757.60,1940.25,1.19,48.83,76.93
1835.63,1950.06,1.32,114.02,85.77
1915.26,1955.59,1.40,34.20,86.84
1993.86,1958.46,1.24,68.36,88.95
2066.66,1966.98,1.42,2.42,2.05
2069.12,2045.59,1.37,23.84,1.68
2089.09,2111.72,1.41,24.99,18.27
2116.12,2142.32,1.44,2.61,198.60
2081.07,2087.74,1.25,12.84,189.67
2067.05,2018.69,1.30,50.78,181.68
2045.89,1958.40,1.48,16.34,273.24
1966.20,1959.23,1.33,95.97,268.95
1887.19,1955.12,1.28,62.23,265.84
1807.57,1949.29,1.25,13.08,172.28
1739.32,1928.77,1.33,70.64,256.95
1674.47,1888.41,1.42,6.56,186.59
1676.22,1837.89,1.18,85.89,173.95
1684.77,1757.29,1.19,4.84,173.95
1693.20,1677.78,1.44,34.31,173.92
1704.22,1607.08,1.27,2.10,174.69
1716.26,1529.19,1.42,2.29,163.33
1726.85,1450.86,1.26,50.88,173.66
1735.45,1371.03,1.42,9.46,173.90
1731.31,1303.32,1.31,84.60,174.99
1738.32,1223.36,1.38,4.33,174.99
1745.70,1144.24,1.31,85.15,174.61
1753.19,1065.11,1.20,5.67,174.51
