x,y,speed,pos,angle
2148.33,825.08,1.20,8.21,264.20
2073.52,817.48,1.29,83.41,264.20
1999.95,810.00,1.37,157.35,264.20
1985.38,877.75,1.34,231.49,353.65
1974.73,951.05,1.25,33.58,354.28
1954.29,1002.54,1.35,3.15,264.09
1880.02,994.85,1.27,77.82,264.09
1805.81,987.17,1.16,152.42,264.09
1739.75,989.84,0.00,0.01,354.56
1736.47,1044.76,0.00,0.10,354.08
1753.49,1075.36,1.30,15.84,354.50
1746.41,1150.34,1.17,91.15,354.61
1739.56,1223.84,1.37,4.70,354.99
1733.03,1298.42,1.13,79.56,354.99
1770.35,1333.38,1.11,37.29,84.17
1843.60,1341.04,1.17,110.73,83.47
1916.50,1354.17,1.19,6.83,55.96
1959.87,1388.90,1.15,4.61,58.35
2032.13,1399.69,1.29,79.06,85.28
2106.33,1405.82,1.32,153.84,85.28
2148.65,1372.02,1.29,24.42,174.01
2156.56,1297.85,1.26,1.68,156.94
2154.30,1330.52,1.13,66.28,354.01
2138.86,1400.76,1.25,13.62,297.30
2072.60,1404.32,1.35,119.95,265.28
1997.77,1398.13,1.38,44.53,265.28
1941.82,1374.26,1.19,0.78,146.46
1887.61,1347.37,1.32,155.04,263.47
1813.26,1339.05,1.32,80.43,264.17
1738.67,1334.09,1.24,5.68,271.45
1664.94,1327.71,1.12,62.15,263.50
1589.98,1319.36,1.23,28.34,264.59
1515.92,1312.45,1.37,124.89,264.76
1442.50,1305.72,1.32,51.17,264.76
1389.93,1279.03,1.13,2.52,173.59
1398.48,1203.50,1.14,3.58,173.60
1405.16,1129.25,1.23,106.70,173.81
1405.60,1137.03,1.16,114.39,353.81
1399.18,1211.84,1.22,6.80,353.55
1390.81,1285.86,1.23,4.21,353.55
1383.85,1359.20,1.37,47.88,354.92
1376.21,1432.76,1.18,121.81,353.41
1368.12,1506.81,1.14,2.85,21.23
1357.92,1580.16,1.17,65.91,352.39
1385.43,1637.52,1.28,4.98,46.41
1439.36,1688.85,1.25,79.44,46.42
1387.65,1714.03,1.30,50.77,290.08
1351.62,1750.74,1.27,7.60,44.94
1333.00,1817.95,1.23,84.89,338.50
1305.69,1887.28,1.12,10.38,338.50
1278.14,1957.24,1.36,26.65,338.50
1230.96,1976.13,1.15,40.42,78.46
1281.10,1947.97,1.31,36.36,158.50
1308.14,1879.31,1.24,18.69,158.50
1335.11,1810.84,1.33,92.28,158.50
1345.70,1745.71,1.27,15.32,224.94
1394.72,1710.77,1.32,43.01,110.08
1460.38,1707.96,1.21,15.93,46.19
1522.42,1697.49,1.12,34.69,111.39
1592.23,1672.50,1.34,24.94,110.16
1656.87,1640.02,1.14,39.89,131.79
1681.57,1579.42,1.25,20.83,177.46
1688.94,1510.49,1.33,8.32,174.40
1685.62,1537.89,1.12,0.09,267.14
1675.18,1604.55,1.14,3.23,278.83
1620.27,1634.87,1.23,2.58,298.22
1623.25,1633.15,1.21,1.75,287.42
1643.60,1610.43,1.35,13.68,103.25
1682.10,1567.53,1.15,32.73,177.46
1690.21,1497.46,1.17,21.37,174.40
1697.44,1422.34,1.16,35.05,174.40
1709.65,1349.67,1.32,49.08,137.45
1724.90,1281.08,1.36,49.25,174.99
1730.87,1206.37,1.37,1.88,143.86
