x,y,speed,pos,angle
1788.56,761.49,1.19,26.34,347.57
1770.63,824.39,1.16,47.97,353.49
1759.55,896.56,1.20,82.77,354.57
1752.11,970.74,1.26,8.20,353.55
1740.20,1015.35,1.18,3.18,357.17
1745.57,1070.77,1.27,134.74,354.51
1738.47,1145.97,1.20,59.20,354.61
1731.61,1219.22,1.37,111.46,354.99
1725.01,1294.49,1.35,35.90,354.99
1705.26,1361.96,1.13,35.87,343.65
1697.27,1437.19,1.17,20.26,354.40
1690.04,1512.29,1.22,6.64,354.40
1682.70,1582.91,1.34,17.39,357.46
1655.96,1642.56,1.21,37.52,311.79
1590.04,1674.67,1.13,22.14,290.16
1519.79,1699.90,1.38,31.36,291.39
1456.53,1706.04,1.12,11.82,226.19
1390.97,1713.50,1.39,47.47,290.08
1349.05,1747.26,1.36,11.87,44.94
1335.12,1814.33,1.12,89.04,338.50
1307.62,1884.13,1.21,14.01,338.50
1280.32,1953.44,1.28,30.99,338.50
1253.17,2022.37,1.27,96.42,338.50
1225.61,2092.33,1.38,21.22,338.50
1198.32,2162.58,1.16,7.82,338.49
1126.78,2146.74,1.16,26.76,255.13
1060.69,2138.53,1.13,15.26,255.25
988.33,2119.62,1.20,1.12,255.25
915.45,2100.29,1.12,40.98,255.25
842.25,2080.97,1.36,1.84,254.86
814.51,2071.47,1.15,31.09,74.86
886.04,2090.56,1.30,71.89,75.25
959.61,2110.07,1.35,0.78,75.23
1031.23,2128.79,1.29,46.23,75.25
1103.51,2147.84,1.18,87.11,75.11
1174.72,2166.80,1.21,13.42,74.83
1245.02,2185.40,1.20,31.50,75.15
1318.17,2204.85,1.17,10.40,75.09
1384.01,2216.03,1.12,0.60,165.14
1423.03,2159.22,1.32,200.99,61.51
1482.90,2157.68,1.19,125.86,150.71
1519.88,2091.75,1.28,50.27,150.71
1558.75,2029.01,1.34,54.42,150.70
1601.15,1991.24,1.35,53.17,45.76
1646.68,2014.01,1.31,4.45,212.66
1652.91,1939.18,1.19,70.45,173.93
1682.85,1909.25,1.34,130.62,53.22
1750.90,1938.69,1.29,55.68,76.93
1818.22,1943.98,1.26,1.94,175.79
1890.60,1945.75,1.31,69.29,85.84
1965.53,1949.61,1.34,6.23,88.95
2040.17,1949.10,1.29,81.03,93.23
2076.27,1904.68,1.33,135.16,173.93
2084.15,1830.56,1.25,60.55,173.93
2103.84,1770.07,1.15,28.71,83.59
2134.78,1816.79,1.21,38.54,355.73
2138.92,1787.11,1.36,8.63,175.73
2093.34,1751.00,1.29,32.60,173.60
2101.19,1676.65,1.15,3.15,173.36
2069.25,1634.68,1.27,149.26,263.28
1993.93,1625.80,1.35,73.42,263.28
1919.25,1617.00,1.33,3.79,263.30
1868.22,1645.13,1.35,17.37,263.29
1793.91,1636.78,1.18,92.16,263.72
1719.41,1628.58,1.16,167.11,263.72
1667.59,1605.44,1.20,38.18,283.25
1615.31,1636.89,1.25,19.72,286.99
1650.91,1608.71,1.22,21.19,103.25
1682.45,1559.69,1.15,40.57,177.46
1690.94,1490.04,1.35,28.80,174.40
1698.12,1415.44,1.18,41.99,174.40
1715.25,1343.36,1.34,0.93,137.45
1725.67,1272.33,1.22,58.03,174.99
1732.26,1198.11,1.24,6.71,174.61
1739.32,1123.30,1.23,81.85,174.61
1737.23,1056.66,1.20,10.50,268.21
1770.89,1027.11,1.25,1.00,59.67
1833.40,1042.68,1.20,102.99,84.09
1907.72,1050.37,1.17,28.28,84.09
1973.91,1046.69,1.20,1.75,84.41
2042.84,1044.48,1.34,50.84,83.75
2118.10,1052.72,1.27,126.56,83.75
2154.29,1057.97,1.34,163.10,263.75
2079.75,1049.81,1.32,88.12,263.75
2004.44,1041.56,1.33,12.35,263.75
1941.50,1048.53,1.38,1.96,353.73
1869.93,1047.75,1.22,66.14,264.09
1794.61,1039.95,1.27,141.86,264.09
1738.99,1028.11,1.27,0.73,354.29
1743.59,1091.69,1.34,113.72,354.61
1736.50,1166.83,1.20,38.25,354.61
1729.75,1240.42,1.18,90.18,354.99
1723.25,1314.66,1.12,15.65,355.00
1702.57,1382.97,1.38,14.76,354.93
1695.40,1456.31,1.11,1.04,354.40
1689.00,1531.93,1.21,7.43,357.82
1680.65,1603.79,1.25,0.64,278.53
1608.02,1620.36,1.19,0.89,282.91
1536.57,1642.63,1.12,70.69,287.42
1532.71,1660.61,1.38,2.63,108.21
1516.35,1667.86,1.19,4.04,290.08
1512.58,1636.43,1.32,18.68,113.48
1535.30,1700.69,1.28,3.10,291.39
1509.51,1735.98,1.36,23.75,45.95
1563.15,1787.88,1.22,98.39,45.95
1616.61,1838.95,1.36,33.25,46.70
1664.74,1882.41,0.00,2.43,83.81
1702.63,1912.93,1.24,30.40,65.24
1774.12,1934.67,1.38,106.14,82.25
1848.14,1942.64,1.34,26.71,85.77
1922.84,1947.68,1.15,101.60,86.84
1997.41,1950.20,1.37,38.15,88.95
1948.41,1950.37,1.27,127.29,266.84
1874.48,1945.86,1.17,53.21,265.84
1808.85,1948.87,1.28,12.06,235.38
1733.97,1936.08,1.21,72.68,256.88
1669.98,1902.12,1.14,1.07,264.08
1635.22,1869.67,1.29,26.98,226.70
1581.54,1819.03,1.37,0.79,225.95
1527.79,1767.02,1.16,75.59,225.95
1471.78,1719.78,1.31,32.34,226.19
1411.93,1705.16,1.38,24.92,290.08
1341.48,1732.68,1.22,2.08,312.59
1282.93,1692.81,1.26,4.61,236.34
1217.71,1656.19,1.27,69.98,243.68
1151.33,1623.35,1.36,144.10,243.68
1092.91,1618.79,1.28,14.48,334.00
1033.72,1652.88,1.29,2.80,240.84
992.87,1599.92,1.18,6.75,253.85
953.87,1641.08,1.37,63.78,195.54
942.28,1576.62,1.38,2.96,61.45
1010.80,1607.11,1.27,48.90,73.83
1052.58,1650.20,1.15,18.83,105.86
1103.95,1601.90,1.29,0.75,153.81
1170.40,1632.79,1.18,122.80,63.68
1237.51,1666.32,1.37,47.72,61.71
1300.92,1705.29,1.26,44.42,50.95
1359.30,1723.71,1.21,80.72,110.08
1430.00,1697.87,1.35,5.45,110.08
1404.41,1656.47,1.21,31.79,226.42
1368.45,1602.75,1.30,15.64,225.19
1362.82,1533.79,1.15,19.30,172.39
1371.71,1460.52,1.32,149.90,173.41
1380.20,1385.78,1.25,74.67,174.92
1386.77,1309.76,1.16,3.18,145.20
1437.25,1303.95,1.35,45.77,84.76
1512.00,1310.80,1.29,120.84,84.76
1573.64,1316.53,1.36,11.80,84.59
1647.15,1324.40,1.16,44.11,83.50
1720.45,1330.41,1.12,7.85,175.01
1727.12,1255.77,1.21,74.66,174.99
1733.82,1181.63,1.11,23.26,174.61
1740.87,1106.85,1.27,98.38,174.61
1734.83,1054.36,0.02,14.86,174.08
1738.84,999.44,0.00,1.78,174.56
1754.84,931.30,1.21,47.72,174.21
1776.97,879.43,1.20,7.52,34.71
1851.10,888.73,1.27,52.54,83.99
1926.00,896.05,1.27,7.45,107.66
1974.83,869.13,1.36,24.68,173.77
1984.69,794.39,1.12,3.37,175.07
1984.66,794.72,1.26,3.03,355.07
1974.11,869.87,1.35,23.86,353.77
1925.31,895.25,1.22,8.22,264.00
1850.21,887.35,1.38,53.57,263.99
1776.55,878.54,1.38,3.13,214.71
1754.71,932.65,1.38,46.36,354.21
1739.75,989.82,0.00,0.03,354.56
1735.55,1053.57,1.13,0.83,354.08
1741.18,1117.20,1.20,88.10,354.61
1734.30,1190.07,1.28,14.90,354.61
1727.70,1263.78,1.31,66.73,354.99
1717.08,1334.70,1.30,5.60,353.72
1700.34,1405.94,1.13,51.66,354.40
1693.32,1478.88,1.19,40.11,354.40
1684.34,1546.27,1.11,54.07,357.40
1664.12,1606.91,1.22,34.47,283.25
1592.00,1625.24,1.14,12.60,287.42
1522.08,1648.61,1.14,3.51,20.60
1511.66,1672.86,1.13,1.32,19.51
1508.50,1704.32,1.12,19.24,291.39
1447.43,1697.40,1.26,3.51,269.33
1377.78,1718.32,1.20,61.51,290.08
1358.77,1758.34,1.19,3.02,355.39
1329.89,1827.60,1.18,74.77,338.50
1302.74,1897.49,1.24,4.81,338.50
1275.20,1966.42,1.25,17.03,338.50
1248.36,2034.56,1.12,83.31,338.50
1220.77,2104.61,1.13,8.03,338.50
1184.11,2162.00,1.33,86.10,255.26
1111.46,2142.67,1.38,10.91,255.11
1065.67,2174.75,1.38,141.26,315.00
1012.74,2227.68,1.23,66.41,315.00
961.69,2283.27,1.30,1.29,253.02
889.41,2263.56,1.38,70.94,255.05
817.62,2244.39,1.14,145.24,255.05
747.07,2224.23,1.19,22.92,75.04
819.72,2243.63,1.16,143.42,75.05
892.02,2262.94,1.18,68.58,75.05
961.62,2280.50,1.35,2.51,164.40
1012.62,2225.99,1.18,67.52,135.00
1065.07,2173.55,1.26,141.69,135.00
1111.02,2141.23,1.15,10.12,75.11
1182.26,2160.19,1.30,83.85,75.26
1218.85,2106.01,1.23,6.01,158.50
1246.23,2036.49,1.20,80.73,158.50
1273.24,1967.93,1.22,14.91,158.50
1300.91,1898.67,1.14,3.04,158.62
1327.91,1829.14,1.12,72.61,158.50
1357.19,1760.19,1.18,0.88,142.86
