x,y,speed,pos,angle
1404.82,2152.57,1.54,4.17,61.50
1357.59,2208.05,1.46,19.12,255.12
1276.47,2186.46,1.54,75.00,255.15
1195.91,2163.20,1.48,6.08,278.53
1114.38,2143.45,1.37,13.93,255.11
1056.62,2165.73,1.27,11.08,255.01
1078.47,2141.77,1.49,3.73,165.25
1155.57,2153.06,1.43,56.22,75.13
1211.57,2124.49,1.56,38.56,158.49
1243.06,2044.54,1.35,72.08,158.50
1273.36,1967.62,1.43,15.24,158.50
1304.60,1888.30,1.55,9.03,158.50
1335.47,1809.93,1.46,93.26,158.50
1338.69,1737.85,1.33,0.48,222.56
1412.56,1704.93,1.44,24.25,110.08
1482.57,1715.41,1.42,4.09,136.96
1529.01,1668.62,1.33,1.31,201.16
1580.10,1628.30,1.46,24.86,107.42
1625.81,1605.88,1.43,4.86,17.45
1679.97,1625.02,1.44,10.39,340.32
1684.66,1691.53,1.52,55.20,353.95
1656.59,1749.15,1.25,3.92,175.62
1603.33,1769.02,1.32,27.51,304.38
1581.11,1807.04,1.49,124.61,225.95
1519.68,1747.61,1.26,39.15,225.95
1530.74,1700.42,1.51,7.25,111.39
1523.98,1663.71,0.00,0.19,109.29
1520.34,1666.40,1.40,8.29,290.08
1563.04,1683.50,1.35,5.28,108.85
1642.09,1653.23,1.29,20.08,131.79
1711.86,1628.35,1.36,174.64,58.91
1796.39,1637.70,1.47,89.59,83.72
1879.20,1647.07,1.30,6.24,83.29
1910.21,1575.13,1.45,36.16,171.64
1978.47,1570.29,1.27,41.21,84.56
2062.22,1578.26,1.39,125.34,84.56
2110.26,1539.52,1.44,40.33,173.16
2120.31,1455.63,1.27,124.48,173.16
2128.30,1410.57,0.00,3.17,178.39
2120.75,1407.42,1.27,168.42,267.57
2035.42,1400.60,1.35,82.42,265.28
1954.01,1385.90,1.37,5.53,228.75
1922.47,1358.98,1.33,14.26,235.96
1839.75,1341.25,1.41,106.93,263.47
1755.00,1333.03,1.48,21.98,271.44
1702.60,1375.48,1.55,22.10,354.93
1694.49,1460.44,1.54,58.51,354.40
1684.50,1537.73,1.33,1.48,284.77
1666.44,1606.37,1.33,36.85,283.25
1630.44,1627.20,1.52,1.45,144.57
1681.39,1583.58,1.55,16.67,177.46
1689.54,1504.34,1.46,14.48,174.40
1697.69,1419.82,1.38,37.59,174.40
1715.45,1337.77,1.42,2.38,173.72
1726.98,1257.33,1.30,73.09,174.99
1734.47,1174.68,1.35,30.24,174.61
1742.37,1090.91,1.26,114.38,174.61
1737.98,1025.44,0.09,0.02,174.29
1751.78,961.49,1.37,17.36,174.21
1760.43,878.21,1.54,3.04,144.45
1772.70,794.96,1.47,77.44,173.49
1797.63,723.18,1.53,3.25,174.01
1774.83,787.57,1.40,85.03,353.52
1765.36,870.55,1.38,1.51,353.49
1753.89,953.42,1.52,25.60,354.21
1738.91,1028.88,0.57,0.16,354.29
1753.07,1086.56,1.53,27.03,354.61
1745.18,1170.19,1.27,111.03,354.61
1737.65,1252.97,1.38,33.89,354.99
1731.95,1337.79,1.31,0.01,1.44
1732.89,1413.91,1.32,13.50,353.66
1723.47,1497.43,1.26,16.38,353.66
1709.16,1580.56,1.52,34.72,354.06
1689.53,1645.68,1.29,101.31,353.96
1680.69,1729.02,1.55,17.48,353.95
1641.63,1742.81,1.37,73.92,304.38
1569.66,1780.82,1.53,7.30,236.04
1596.64,1820.13,1.51,5.82,46.70
1657.76,1877.72,1.56,89.79,46.70
1655.29,1928.89,1.53,80.92,353.93
1647.47,2012.86,1.55,4.98,32.66
1594.13,1985.30,1.38,62.34,225.76
1547.69,2045.63,1.36,4.69,286.24
1505.45,2118.78,1.45,80.90,330.71
1454.09,2176.81,1.29,165.30,241.51
1402.18,2179.23,1.54,20.84,152.36
1468.83,2174.32,1.36,149.56,105.19
1512.67,2104.61,1.53,65.01,150.71
1556.43,2033.15,1.47,59.17,150.70
1604.75,1994.75,1.45,48.14,45.76
1646.56,1998.92,1.43,10.37,173.93
1655.49,1914.91,1.27,94.86,173.93
1632.16,1855.36,1.36,55.83,226.70
1571.61,1797.85,1.35,111.39,225.95
1510.68,1738.90,1.37,26.62,225.95
1538.26,1694.93,1.49,1.83,198.21
1523.14,1659.62,1.42,4.87,289.50
1511.23,1662.48,1.41,17.06,109.50
1529.71,1643.44,1.36,77.48,107.42
1608.59,1624.50,1.31,9.52,21.42
1655.72,1607.58,1.50,26.14,103.25
1683.12,1544.79,1.55,55.49,177.40
1693.42,1464.83,1.31,54.06,174.40
1701.41,1381.60,1.39,16.00,174.93
1722.76,1305.58,1.29,24.65,174.99
1730.19,1220.74,1.49,109.82,174.99
1651.31,1208.08,1.32,4.71,264.28
1567.19,1200.01,1.29,84.20,264.28
1636.92,1205.71,1.49,14.25,84.28
1721.27,1214.04,1.56,6.52,84.38
1734.96,1283.67,1.43,64.70,354.99
1739.04,1357.77,1.33,2.79,320.46
1730.02,1439.78,1.28,39.53,353.66
1719.64,1524.91,1.55,3.45,345.63
1706.09,1607.71,1.33,2.56,354.69
1770.61,1634.86,1.26,115.53,83.72
1854.17,1644.12,1.41,31.44,83.29
1884.34,1680.87,1.56,29.86,338.93
1866.62,1723.46,1.53,76.06,158.13
1897.86,1647.35,1.44,1.53,247.48
1817.77,1639.41,1.48,68.15,263.72
1733.34,1630.11,1.53,153.09,263.72
1708.91,1570.61,1.32,24.77,174.06
1697.51,1522.54,1.47,21.03,7.13
1691.32,1573.19,1.36,26.57,356.16
1634.36,1613.92,1.47,3.89,283.25
1608.32,1634.89,1.30,13.66,106.95
1573.45,1631.06,1.35,32.04,287.42
1532.13,1674.84,1.28,15.68,21.31
1479.03,1720.26,1.43,1.91,322.09
1408.81,1706.98,1.55,28.47,290.08
1355.21,1741.65,1.43,13.56,44.96
1417.44,1798.80,1.27,62.25,47.97
1478.64,1857.65,1.41,147.12,43.88
1536.20,1916.68,1.45,15.18,45.92
1595.73,1974.86,1.48,14.43,45.76
1645.76,2011.16,1.27,7.21,173.93
1654.69,1928.47,1.44,81.28,173.93
1700.37,1921.75,1.40,109.07,65.25
1782.62,1944.87,1.29,23.44,82.26
1822.96,1902.10,1.54,52.03,173.34
1833.12,1818.44,1.38,176.96,170.29
1860.94,1739.71,1.43,93.27,158.90
1891.88,1661.29,1.42,8.86,158.93
1917.82,1580.59,1.48,8.04,171.64
1985.85,1570.99,1.46,48.62,84.56
2070.92,1579.09,1.46,134.08,84.56
2115.73,1569.07,1.55,150.75,173.16
2125.88,1484.43,1.41,65.16,173.16
2149.23,1415.00,1.50,0.67,102.38
2228.71,1418.68,1.39,2.25,173.90
2312.14,1427.63,1.42,82.13,84.38
2330.59,1353.10,1.55,72.81,173.35
2333.96,1270.09,1.33,157.89,231.13
2337.45,1278.05,1.37,148.42,3.26
2328.11,1363.25,1.56,62.45,353.35
2302.30,1425.38,1.33,72.12,264.38
2223.18,1422.41,1.42,6.84,255.05
2143.26,1419.62,1.37,5.59,261.41
2123.92,1495.42,1.29,76.35,353.16
2113.91,1578.92,1.28,160.79,353.16
2043.90,1575.87,1.52,106.87,264.56
1959.06,1567.79,1.44,21.65,264.56
1879.41,1561.35,1.41,146.50,264.79
1796.98,1555.12,1.41,63.85,264.79
1712.79,1543.55,1.48,2.21,188.63
1725.92,1459.28,1.38,59.36,173.66
1734.98,1375.48,1.53,13.89,173.90
1731.50,1301.21,1.27,82.47,174.99
1740.08,1216.31,1.47,1.24,143.70
1746.78,1132.79,1.56,73.65,174.61
1753.55,1058.49,0.00,0.05,264.44
1748.64,1024.49,0.96,0.80,84.23
1823.37,1024.16,1.55,116.54,84.06
1908.49,1033.03,1.40,30.97,84.05
1888.38,1034.11,1.31,2.24,264.47
1930.87,1036.65,1.31,8.33,264.05
1846.12,1027.82,1.45,93.53,264.05
1772.80,1026.99,0.08,0.01,351.47
1738.31,1055.42,1.26,9.47,88.21
1739.55,1134.44,1.48,70.78,354.61
1731.59,1217.82,1.41,0.60,354.99
1724.43,1301.12,1.29,29.24,354.99
1668.14,1328.08,1.39,65.37,263.50
1583.31,1318.73,1.28,21.64,264.59
1512.16,1312.10,1.45,121.12,264.76
1427.29,1304.32,1.52,35.89,264.76
1385.00,1346.23,1.34,34.87,354.92
1376.38,1431.28,1.31,120.32,353.41
1366.48,1516.02,1.51,1.21,352.39
1362.93,1595.46,1.41,6.58,45.19
1405.53,1656.66,1.26,32.74,46.42
1421.02,1701.84,1.39,15.25,290.08
1343.08,1731.20,1.42,3.76,312.59
1339.27,1802.03,1.31,102.00,338.50
1308.17,1880.98,1.48,17.15,338.50
1277.31,1959.34,1.47,24.39,338.50
1246.93,2036.46,1.28,81.02,338.50
1216.31,2115.18,1.26,1.55,338.54
1170.42,2166.96,1.42,17.53,254.83
1197.26,2175.07,1.29,5.50,68.05
1279.40,2194.67,1.36,5.46,75.07
1360.14,2216.02,1.53,12.45,75.10
1407.22,2169.61,1.48,9.97,152.36
1476.31,2169.42,1.42,139.32,150.71
1517.70,2095.64,1.50,54.72,150.71
1560.54,2025.82,1.32,50.77,150.70
1611.23,2001.06,1.42,39.09,45.76
1647.54,1989.69,1.30,19.66,173.93
1659.51,1906.53,1.56,7.86,172.82
1699.62,1920.71,1.36,110.18,65.25
1780.88,1943.99,1.54,25.27,82.26
1864.75,1952.21,1.55,84.83,85.84
1948.20,1957.41,1.56,1.21,86.84
2032.13,1957.90,1.42,30.04,93.24
2115.80,1951.68,1.47,163.67,95.48
2158.99,1947.13,1.37,120.40,279.04
2075.00,1956.90,1.35,3.08,289.27
1995.21,1959.12,1.42,66.99,268.95
1911.46,1956.02,1.32,37.97,266.84
1827.38,1950.09,1.38,122.25,265.77
1743.39,1937.61,1.52,63.20,256.93
1671.13,1901.60,0.00,1.85,264.08
1643.38,1877.36,1.53,15.77,226.70
1581.86,1819.33,1.47,0.36,225.95
1521.62,1761.06,1.34,84.17,225.95
1461.02,1703.00,1.42,21.80,226.16
1400.14,1644.54,1.29,106.23,226.16
1338.50,1585.88,1.31,0.79,242.22
1264.75,1546.85,1.41,5.72,244.47
1188.55,1510.86,1.35,27.64,244.48
1112.74,1472.18,1.43,112.74,243.84
1036.51,1435.88,1.31,197.20,245.51
957.20,1405.35,1.44,47.44,251.20
875.97,1383.31,1.54,131.80,257.59
821.28,1347.19,1.43,82.59,173.89
830.46,1264.65,1.37,4.53,173.52
835.94,1216.57,1.38,4.41,173.59
845.47,1132.73,1.44,159.81,173.51
855.08,1048.17,1.47,74.70,173.51
875.72,960.28,1.46,8.19,172.22
840.83,937.61,1.43,1.38,162.96
857.64,897.80,1.36,8.94,88.35
889.22,825.07,1.44,63.31,162.12
915.10,744.86,1.37,147.59,162.12
904.19,680.40,1.38,26.75,252.21
926.28,686.80,1.26,3.76,72.26
973.61,696.61,1.50,163.67,83.78
1057.29,705.88,1.47,79.63,83.59
1141.06,715.41,1.54,4.83,84.02
1226.15,723.67,1.42,16.48,84.38
1310.64,732.29,1.34,80.28,83.88
1394.94,741.47,1.48,4.90,83.74
1435.63,788.04,1.41,29.46,353.31
1429.50,870.75,1.45,24.68,353.72
1419.31,955.01,1.49,1.98,352.42
1443.86,965.98,1.37,4.17,353.06
1489.89,1003.04,1.35,48.51,83.72
1573.96,1012.30,1.37,133.08,83.72
1658.19,1021.57,1.32,217.82,83.72
1738.25,1035.22,1.32,6.68,354.06
1753.02,1087.13,1.38,27.60,354.61
1745.07,1171.35,1.37,112.20,354.61
1737.49,1254.83,1.49,35.75,354.99
1736.39,1332.86,1.47,3.43,91.45
1820.72,1338.52,1.35,87.78,84.17
1905.01,1349.27,1.46,172.46,70.24
1934.81,1304.04,1.34,56.30,175.19
1926.43,1366.17,1.51,0.42,325.96
1929.18,1417.32,1.44,98.70,353.49
1919.64,1500.80,1.26,14.55,353.49
1910.72,1576.06,1.30,35.31,351.64
1885.88,1655.50,1.38,186.72,338.93
1854.94,1733.95,1.28,102.50,338.90
1826.57,1813.22,1.30,18.29,343.94
1815.98,1895.60,1.35,41.81,353.33
1769.27,1935.31,1.50,101.40,262.25
1690.01,1905.81,1.42,15.78,233.22
1656.30,1925.43,1.51,84.48,353.93
1647.18,2009.91,1.31,8.61,353.93
1596.44,1976.83,1.31,1.53,225.76
1538.44,1944.46,1.43,69.33,329.46
1507.82,1993.82,1.47,11.25,149.46
1530.01,1924.04,1.35,15.01,225.93
1485.07,1865.25,1.35,157.05,223.88
1424.51,1806.03,1.44,72.34,227.97
1362.17,1749.53,1.40,24.08,224.96
1398.39,1710.11,1.32,39.34,110.08
1422.88,1673.16,1.28,56.69,226.42
1366.66,1611.79,1.39,18.17,225.18
1353.50,1545.63,1.34,35.76,172.39
1363.97,1460.65,1.44,42.85,173.42
1373.35,1376.18,1.45,127.86,174.93
1378.84,1306.56,0.00,4.38,173.72
1370.40,1277.50,1.46,7.01,263.71
1292.65,1278.00,1.49,6.12,354.62
1217.17,1282.01,1.54,28.02,263.72
1136.47,1276.36,1.39,104.97,263.73
1051.28,1267.01,1.43,19.27,263.73
968.12,1257.87,1.29,132.97,263.73
884.15,1248.65,1.33,48.50,263.73
827.70,1241.70,0.00,0.00,263.96
804.67,1268.81,1.47,86.30,353.46
794.95,1353.55,1.47,1.00,353.46
785.11,1436.74,1.56,42.92,353.30
775.90,1518.78,1.38,217.69,355.33
768.93,1604.12,1.26,132.07,355.33
762.00,1688.90,1.37,47.01,355.33
747.77,1771.64,1.33,30.57,353.07
739.67,1850.83,1.52,18.58,354.17
731.06,1935.23,1.31,35.75,354.17
722.56,2018.22,1.33,16.81,354.14
743.84,2053.34,1.26,104.05,75.87
824.29,2074.78,1.43,20.78,74.86
906.62,2096.64,1.47,50.44,75.25
987.76,2117.51,1.41,0.93,92.32
1066.00,2129.34,1.40,43.50,75.25
1148.01,2151.06,1.34,48.39,75.13
