x,y,speed,pos,angle
632.20,877.00,1.19,51.48,83.59
708.85,885.61,1.43,128.61,83.59
757.33,918.99,1.42,31.89,84.56
795.99,958.07,1.18,14.42,354.22
834.66,996.47,1.34,208.99,353.77
826.41,1072.12,1.32,132.88,353.77
818.03,1148.92,1.16,55.62,353.77
809.53,1226.37,1.38,30.62,353.46
800.71,1303.32,1.21,51.56,353.46
791.73,1380.71,1.21,99.35,352.76
782.74,1456.94,1.20,22.58,353.30
775.34,1533.45,1.39,203.02,355.33
769.00,1611.15,1.28,125.07,355.33
762.66,1688.65,1.25,47.31,355.33
749.36,1763.83,1.34,38.52,353.07
741.58,1832.20,1.20,37.30,354.17
733.62,1910.07,1.31,61.05,354.17
725.60,1988.55,1.37,46.64,354.14
740.16,2044.75,0.00,7.17,345.88
805.59,2069.06,1.16,40.34,74.86
880.29,2089.19,1.42,5.36,75.24
954.59,2108.60,1.24,1.02,75.25
1029.38,2128.30,1.28,48.14,75.25
1103.22,2147.76,1.32,87.41,75.11
1178.51,2167.80,1.40,9.50,75.25
1251.29,2187.07,1.35,25.02,75.15
1325.02,2206.67,1.37,3.31,75.09
1387.53,2207.21,1.25,52.43,152.36
1433.17,2164.73,1.33,189.45,61.51
1489.99,2145.04,1.19,111.36,150.71
1527.46,2078.25,1.30,34.79,150.71
1567.69,2013.09,1.24,36.17,150.70
1615.62,2005.34,1.22,32.96,45.76
1647.47,1990.35,1.26,18.99,173.93
1655.59,1912.62,1.30,0.28,173.93
1711.68,1926.26,1.24,96.97,65.25
1786.88,1944.80,1.27,19.25,82.24
1822.01,1904.74,1.34,54.76,173.34
1830.86,1827.85,1.25,186.62,170.29
1854.62,1754.31,1.25,109.19,158.90
1883.10,1682.29,1.31,31.63,158.93
1915.90,1615.96,1.29,0.34,83.29
1992.96,1625.04,1.29,72.36,83.28
2069.83,1634.10,1.40,149.77,83.28
2100.69,1638.92,1.25,2.45,262.91
2024.05,1630.00,1.23,103.83,263.28
1947.91,1621.02,1.43,27.16,263.28
1908.67,1581.23,1.35,29.86,171.64
1850.34,1559.99,1.34,117.43,264.79
1771.90,1552.84,1.20,38.67,264.79
1716.56,1528.20,1.31,1.26,163.33
1726.82,1451.20,1.32,51.23,173.66
1735.15,1373.89,1.20,12.30,173.90
1731.06,1306.19,1.42,87.48,174.99
1737.93,1227.75,1.31,8.73,174.99
1745.02,1151.50,1.21,92.44,174.61
1752.32,1074.17,1.20,14.77,174.50
1736.50,1042.50,1.26,2.44,149.65
1763.10,1027.36,1.35,5.06,263.62
1746.02,1066.17,1.17,139.36,354.51
1738.81,1142.34,1.17,62.85,354.61
1731.64,1218.84,1.20,111.84,354.99
1724.92,1295.56,1.32,34.83,354.99
1704.07,1366.16,1.33,31.34,354.93
1696.63,1443.72,1.31,13.70,354.40
1689.39,1521.67,1.33,17.70,357.82
1682.38,1590.12,1.38,10.18,357.46
1631.36,1625.29,1.16,8.56,14.79
1574.70,1630.67,1.23,30.73,287.42
1529.20,1667.33,1.18,2.44,21.16
1489.79,1712.03,1.34,6.26,291.39
1430.61,1699.01,1.28,5.26,290.08
1358.02,1725.54,1.19,82.54,290.08
1296.32,1703.20,1.34,49.32,230.95
1259.38,1746.99,1.35,76.95,341.57
1216.00,1803.48,1.27,9.47,297.31
1160.90,1853.82,1.41,7.33,252.24
1135.67,1915.31,1.17,38.60,349.55
1152.60,1968.62,1.33,32.87,78.45
1228.36,1984.09,1.16,34.18,78.46
1249.10,2032.70,1.23,85.32,338.50
1221.09,2103.81,1.25,8.89,338.50
1183.71,2161.89,1.30,85.69,255.26
1109.21,2142.08,1.41,8.59,255.11
1040.33,2133.17,1.24,36.31,255.25
964.37,2113.16,1.23,20.93,255.23
889.19,2093.37,1.42,68.12,255.25
918.95,2099.22,1.22,37.87,75.25
988.35,2112.00,1.23,1.41,165.25
1062.58,2127.78,1.25,39.80,75.25
1137.52,2147.61,1.28,37.36,75.13
1202.57,2147.34,1.21,14.00,158.49
1230.93,2075.34,1.35,38.98,158.50
1259.84,2001.92,1.26,117.88,158.50
1287.76,1931.06,1.18,54.54,158.50
1316.15,1858.99,1.43,40.53,158.50
1344.31,1787.50,1.16,117.38,158.50
1350.60,1727.52,1.18,5.58,109.53
1423.33,1700.31,1.24,12.55,110.08
1483.70,1713.26,1.40,0.04,136.96
1530.20,1673.42,1.30,17.70,201.31
1567.73,1631.52,1.19,37.63,107.42
1622.69,1600.21,1.42,3.51,197.04
1602.02,1550.25,1.37,107.70,280.27
1527.02,1569.87,1.18,29.99,287.68
1465.46,1550.37,1.23,20.48,248.27
1394.41,1522.04,1.38,96.98,248.27
1331.73,1508.16,1.20,5.95,252.52
1254.45,1502.48,1.37,14.81,266.19
1195.80,1508.65,1.40,203.03,244.49
1126.65,1473.43,1.39,125.45,242.35
1056.43,1439.33,1.41,47.36,245.51
986.21,1409.82,1.38,169.86,251.20
912.33,1386.07,1.37,92.23,257.58
836.92,1372.87,1.26,15.64,262.96
825.19,1311.02,1.34,46.21,173.52
832.74,1249.70,0.00,0.07,173.10
839.15,1188.30,1.27,215.73,173.51
848.02,1110.26,1.35,137.19,173.51
856.72,1033.72,1.36,60.16,173.51
862.99,967.59,1.23,15.24,108.75
887.60,910.65,0.16,0.03,174.98
888.56,901.55,1.43,9.13,174.98
890.11,847.30,1.20,159.65,162.12
914.21,772.61,1.39,81.17,162.12
938.09,698.75,1.41,3.54,161.93
1011.50,700.75,1.16,125.63,83.62
1088.49,709.39,1.36,48.29,83.59
1166.24,717.77,1.18,76.68,84.38
1241.61,725.19,1.17,0.94,84.38
1318.98,733.18,1.30,71.89,83.88
1396.31,743.02,1.18,2.36,65.20
1379.34,818.74,1.18,85.74,354.46
1366.10,885.41,1.21,9.07,266.13
1354.69,891.92,1.19,7.76,173.60
1379.64,835.49,1.17,69.10,174.46
1395.04,760.17,1.28,14.20,170.43
1436.84,766.71,1.42,50.78,353.31
1431.29,842.74,1.33,52.71,353.72
1422.61,919.31,1.28,21.57,352.98
1430.58,959.63,1.15,1.86,82.45
1436.76,991.14,1.15,0.49,85.88
1508.41,1005.08,1.26,67.14,83.72
1585.50,1013.57,1.42,144.69,83.72
1662.26,1022.02,1.22,221.91,83.72
1737.11,1029.65,1.24,2.04,118.99
1796.64,1021.39,1.20,18.96,84.05
1872.55,1029.29,1.39,67.10,84.05
1935.82,1037.17,1.36,2.15,174.37
1859.01,1029.16,1.39,80.57,264.05
1782.37,1021.19,1.22,33.18,264.05
