x,y,speed,pos,angle
1663.08,760.95,0.00,36.32,263.67
1583.46,759.84,1.53,33.54,263.66
1497.00,750.24,1.52,120.53,263.66
1442.82,731.12,1.55,4.71,269.58
1433.49,795.26,1.49,22.04,353.31
1427.83,880.08,1.55,15.22,353.72
1403.41,949.27,1.33,9.20,352.15
1394.35,1018.24,1.56,0.49,354.08
1401.81,1088.92,1.55,81.97,353.81
1393.15,1175.11,1.55,5.87,354.89
1384.71,1260.03,1.46,15.77,353.55
1376.55,1340.05,1.30,164.14,354.93
1367.96,1426.08,1.53,77.66,353.42
1358.37,1511.84,1.50,1.86,352.39
1343.73,1589.52,1.44,11.22,49.71
1401.69,1653.00,1.39,27.43,46.42
1422.86,1701.84,1.43,13.52,290.08
1342.30,1732.78,1.52,1.55,312.59
1275.91,1700.96,1.47,125.79,337.10
1246.61,1783.21,1.59,38.23,330.08
1183.71,1836.68,1.50,16.02,303.35
1138.19,1898.14,1.38,55.94,349.55
1175.83,1841.87,1.38,6.58,123.35
1242.57,1790.48,1.60,29.38,117.31
1272.63,1710.37,1.48,115.84,157.10
1335.02,1732.95,1.47,0.42,50.95
1411.54,1704.62,1.52,25.10,110.08
1411.73,1663.44,1.46,41.91,226.42
1355.01,1601.11,1.39,33.96,225.18
1282.71,1556.52,1.35,43.72,242.25
1268.99,1537.97,1.52,32.53,176.57
1323.27,1505.77,1.31,5.02,86.20
1404.70,1511.25,1.45,23.21,83.69
1490.23,1520.90,1.58,27.71,83.34
1575.43,1530.54,1.59,28.07,82.57
1661.94,1535.82,1.33,57.82,85.73
1692.79,1477.80,1.54,41.13,174.40
1699.75,1398.76,1.36,58.75,174.93
1721.33,1329.24,1.40,0.96,175.01
1728.88,1242.97,1.57,87.57,174.99
1736.68,1158.03,1.43,47.02,174.61
1744.71,1073.05,1.46,132.38,174.51
1739.57,1015.15,1.47,3.35,177.17
1753.45,951.34,1.36,27.63,174.21
1769.86,875.00,1.50,4.66,83.54
1853.27,888.96,1.36,50.35,83.99
1938.96,897.95,1.31,29.38,84.15
1977.55,844.20,1.56,49.68,173.77
2024.87,803.70,1.28,22.18,83.64
2110.24,813.22,1.41,47.14,83.63
2195.90,822.64,1.54,4.58,83.86
2236.09,777.48,1.38,3.68,55.26
2264.39,797.88,1.50,38.56,235.26
2214.42,804.59,1.37,29.38,354.49
