x,y,speed,pos,angle
1523.61,1659.14,1.21,3.22,108.20
1500.54,1594.63,1.14,5.03,200.52
1458.31,1547.52,1.09,28.18,248.27
1394.28,1521.99,1.23,97.11,248.27
1370.29,1472.82,1.13,162.28,173.41
1378.17,1404.37,1.20,93.38,173.71
1384.83,1333.74,1.07,22.44,174.92
1389.62,1285.02,1.14,3.51,173.55
1397.51,1215.25,1.22,10.37,173.55
1403.32,1146.20,1.23,123.76,173.81
1410.81,1077.23,1.08,54.31,173.81
1417.14,1022.37,0.00,0.03,262.55
1408.09,988.71,1.13,2.26,83.81
1424.58,990.68,0.06,1.67,262.41
1394.82,1013.71,1.24,5.04,354.08
1404.21,1066.85,1.24,104.15,353.81
1396.58,1137.07,1.26,33.59,353.81
1390.81,1206.12,1.14,24.99,353.57
1383.30,1275.76,1.20,4.97,353.55
1376.22,1343.76,1.25,160.41,354.93
1369.43,1413.29,1.22,90.53,353.42
1361.46,1482.39,1.07,20.96,353.42
1352.72,1551.42,1.04,29.92,352.39
1361.46,1606.62,1.28,25.50,45.18
1411.58,1654.64,1.14,90.98,46.16
1461.86,1702.92,1.11,21.25,46.16
1512.16,1751.02,1.23,97.95,45.95
1562.45,1799.67,1.10,27.98,45.95
1613.20,1848.04,1.21,57.85,46.70
1658.80,1898.80,1.25,3.84,9.79
1671.26,1901.61,1.06,1.72,84.08
1732.38,1935.05,1.09,74.45,76.88
1800.85,1947.35,1.12,5.13,82.24
1870.81,1953.29,1.22,78.71,85.84
1941.00,1957.66,1.16,8.38,86.84
2010.28,1959.40,1.14,51.93,88.95
2066.35,1973.03,1.11,96.45,1.68
2068.41,2043.22,1.20,26.23,1.68
2078.98,2111.70,1.17,30.10,18.29
2113.47,2219.94,1.13,6.33,176.60
2092.46,2154.01,1.21,8.84,199.54
2071.00,2087.42,1.11,2.45,190.67
2066.37,2017.40,1.21,52.09,181.68
2055.20,1957.87,1.14,7.03,273.24
1986.13,1959.60,1.05,76.06,268.95
1915.60,1956.89,1.26,33.78,266.84
1846.44,1952.14,1.06,103.09,265.77
1787.13,1937.74,1.19,119.50,262.24
1719.25,1922.01,1.17,49.39,245.24
1672.93,1884.59,0.00,0.06,263.92
1676.96,1830.93,1.09,78.90,173.95
1684.24,1762.26,1.10,9.84,173.95
1691.57,1693.12,1.20,49.73,173.95
1701.78,1634.02,1.27,10.37,161.73
1767.01,1634.46,1.15,119.15,83.72
1836.44,1642.11,1.08,49.30,83.72
1895.69,1630.97,1.15,11.26,158.18
1841.84,1642.06,1.05,43.93,263.72
1772.05,1634.37,1.25,114.15,263.72
1704.17,1623.03,1.06,5.47,198.78
1710.60,1554.74,1.04,8.67,172.95
1723.44,1486.15,1.28,5.22,173.66
1731.28,1416.83,1.04,16.58,173.66
1734.95,1352.81,0.57,0.09,182.86
1733.41,1286.70,1.29,67.86,174.99
1740.12,1217.34,1.25,2.05,143.70
1745.96,1148.27,1.26,89.13,174.61
1752.39,1080.15,1.27,20.72,174.61
1734.95,1053.17,1.21,1.18,174.08
1772.13,1022.07,1.26,45.09,172.64
1840.10,1025.91,1.10,99.73,84.05
1909.07,1033.09,1.26,30.38,84.05
1899.08,1037.06,1.06,0.51,174.29
1911.67,1038.96,1.22,3.42,84.48
1896.00,1033.02,1.15,43.39,264.05
1826.97,1025.83,1.21,112.79,264.06
1765.83,1027.66,1.25,2.13,263.76
1742.67,1055.52,1.20,4.60,88.42
1751.91,1098.81,1.24,39.34,354.61
1745.30,1168.98,1.13,109.82,354.61
1739.04,1237.08,1.12,17.93,354.99
1732.96,1306.58,1.28,87.70,354.99
1737.52,1366.88,1.26,5.26,5.34
1730.14,1438.68,1.20,38.42,353.66
1722.28,1508.16,1.29,27.14,353.66
1739.61,1548.61,1.23,6.12,84.79
1809.54,1554.98,1.24,76.34,84.79
1878.61,1561.28,1.15,145.70,84.79
1906.90,1601.93,1.28,8.98,349.76
1890.07,1644.68,1.12,5.07,325.92
1821.23,1639.79,1.06,64.67,263.72
1752.21,1632.19,1.16,134.11,263.72
1686.27,1621.96,1.26,17.13,321.29
1629.47,1659.55,1.15,5.63,289.92
1563.57,1683.99,1.11,5.62,288.85
1497.00,1708.13,1.17,7.14,291.39
1443.02,1673.29,1.11,67.13,226.16
1392.18,1626.81,1.07,0.26,317.79
1343.79,1589.51,1.28,11.19,225.39
1282.81,1556.58,1.11,43.60,242.25
1220.25,1525.99,1.22,48.67,244.47
1157.94,1495.60,1.11,61.83,242.36
1095.70,1463.82,1.04,131.73,243.84
1032.84,1434.21,1.18,201.23,245.51
967.43,1408.83,1.23,36.64,251.20
899.14,1388.41,1.15,108.08,257.59
829.93,1377.17,1.29,178.31,262.96
789.25,1401.54,1.04,78.37,353.30
781.10,1470.89,1.18,8.54,353.30
