10,17,17,13,13,13,13,10,16,19,12,14,15,5,10,15,13,13,13,13
9,16,16,13,15,12,10,8,13,16,12,13,13,10,8,12,10,13,13,8
11,15,15,14,15,8,10,5,14,14,12,11,16,10,13,10,7,15,18,9
13,13,15,14,16,11,13,7,11,16,12,13,16,11,13,9,6,12,20,8
15,12,12,14,14,11,13,6,10,16,12,10,18,12,12,12,5,14,19,13
12,11,11,14,15,10,12,7,12,18,12,12,16,11,12,10,5,15,20,11
13,10,12,11,12,10,11,6,13,16,10,12,18,12,11,9,2,15,21,12
14,8,12,13,13,10,12,6,15,16,11,10,18,10,11,8,2,14,21,11
